type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,type,ln_fixed acidity,ln_volatile acidity,ln_citric acid,ln_residual sugar,ln_chlorides,ln_free sulfur dioxide,ln_total sulfur dioxide,ln_density,ln_pH,ln_sulphates,ln_alcohol,type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,type,ln_fixed acidity,ln_volatile acidity,ln_citric acid,ln_residual sugar,ln_chlorides,ln_free sulfur dioxide,ln_total sulfur dioxide,ln_density,ln_pH,ln_sulphates,ln_alcohol,type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0,6.5,0.21,0.37,2.5,0.048,70,138,0.9917,3.33,0.75,11.4,0,1.871802177,-1.560647748,-0.994252273,0.916290732,-3.036554268,4.248495242,4.927253685,-0.008334637,1.202972304,-0.287682072,2.433613355,0,6.5,0.21,0.37,2.5,0.048,70,138,0.9917,3.33,0.75,11.4,0,1.871802177,-1.560647748,-0.994252273,0.916290732,-3.036554268,4.248495242,4.927253685,-0.008334637,1.202972304,-0.287682072,2.433613355,0,6.5,0.21,0.37,2.5,0.048,70,138,0.9917,3.33,0.75,11.4,7
0,7.7,0.27,0.35,5.3,0.03,30,117,0.992,3.11,0.42,12.2,0,2.041220329,-1.30933332,-1.049822124,1.667706821,-3.506557897,3.401197382,4.762173935,-0.008032172,1.134622726,-0.867500568,2.501435952,0,7.7,0.27,0.35,5.3,0.03,30,117,0.992,3.11,0.42,12.2,0,2.041220329,-1.30933332,-1.049822124,1.667706821,-3.506557897,3.401197382,4.762173935,-0.008032172,1.134622726,-0.867500568,2.501435952,0,7.7,0.27,0.35,5.3,0.03,30,117,0.992,3.11,0.42,12.2,6
0,9,0.27,0.35,4.9,0.028,27,95,0.9932,3.04,0.4,11.3,0,2.197224577,-1.30933332,-1.049822124,1.589235205,-3.575550769,3.295836866,4.553876892,-0.006823225,1.111857515,-0.916290732,2.424802726,0,9,0.27,0.35,4.9,0.028,27,95,0.9932,3.04,0.4,11.3,0,2.197224577,-1.30933332,-1.049822124,1.589235205,-3.575550769,3.295836866,4.553876892,-0.006823225,1.111857515,-0.916290732,2.424802726,0,9,0.27,0.35,4.9,0.028,27,95,0.9932,3.04,0.4,11.3,6
0,7.3,0.34,0.21,3.2,0.05,14,136,0.9936,3.25,0.44,10.2,0,1.987874348,-1.078809661,-1.560647748,1.16315081,-2.995732274,2.63905733,4.912654886,-0.006420568,1.178654996,-0.820980552,2.32238772,0,7.3,0.34,0.21,3.2,0.05,14,136,0.9936,3.25,0.44,10.2,0,1.987874348,-1.078809661,-1.560647748,1.16315081,-2.995732274,2.63905733,4.912654886,-0.006420568,1.178654996,-0.820980552,2.32238772,0,7.3,0.34,0.21,3.2,0.05,14,136,0.9936,3.25,0.44,10.2,5
0,6.6,0.27,0.25,3.1,0.052,41,188,0.9915,3.24,0.4,11.3,0,1.887069649,-1.30933332,-1.386294361,1.131402111,-2.95651156,3.713572067,5.236441963,-0.008536331,1.17557333,-0.916290732,2.424802726,0,6.6,0.27,0.25,3.1,0.052,41,188,0.9915,3.24,0.4,11.3,0,1.887069649,-1.30933332,-1.386294361,1.131402111,-2.95651156,3.713572067,5.236441963,-0.008536331,1.17557333,-0.916290732,2.424802726,0,6.6,0.27,0.25,3.1,0.052,41,188,0.9915,3.24,0.4,11.3,5
0,6.8,0.29,0.16,1.4,0.038,122.5,234.5,0.9922,3.15,0.47,10,0,1.916922612,-1.237874356,-1.832581464,0.336472237,-3.270169119,4.80811103,5.457455588,-0.007830579,1.147402453,-0.755022584,2.302585093,0,6.8,0.29,0.16,1.4,0.038,122.5,234.5,0.9922,3.15,0.47,10,0,1.916922612,-1.237874356,-1.832581464,0.336472237,-3.270169119,4.80811103,5.457455588,-0.007830579,1.147402453,-0.755022584,2.302585093,0,6.8,0.29,0.16,1.4,0.038,122.5,234.5,0.9922,3.15,0.47,10,4
0,7.1,0.28,0.26,1.9,0.049,12,86,0.9934,3.15,0.38,9.4,0,1.960094784,-1.272965676,-1.347073648,0.641853886,-3.015934981,2.48490665,4.454347296,-0.006621876,1.147402453,-0.967584026,2.240709689,0,7.1,0.28,0.26,1.9,0.049,12,86,0.9934,3.15,0.38,9.4,0,1.960094784,-1.272965676,-1.347073648,0.641853886,-3.015934981,2.48490665,4.454347296,-0.006621876,1.147402453,-0.967584026,2.240709689,0,7.1,0.28,0.26,1.9,0.049,12,86,0.9934,3.15,0.38,9.4,5
0,6.8,0.25,0.34,14,0.032,47,133,0.9952,3.37,0.5,12.2,0,1.916922612,-1.386294361,-1.078809661,2.63905733,-3.442019376,3.850147602,4.890349128,-0.004811557,1.214912744,-0.693147181,2.501435952,0,6.8,0.25,0.34,14,0.032,47,133,0.9952,3.37,0.5,12.2,0,1.916922612,-1.386294361,-1.078809661,2.63905733,-3.442019376,3.850147602,4.890349128,-0.004811557,1.214912744,-0.693147181,2.501435952,0,6.8,0.25,0.34,14,0.032,47,133,0.9952,3.37,0.5,12.2,7
0,7,0.57,0.1,8.3,0.094,23,188,0.9972,3.4,0.47,9.2,0,1.945910149,-0.562118918,-2.302585093,2.116255515,-2.364460497,3.135494216,5.236441963,-0.002803927,1.223775432,-0.755022584,2.219203484,0,7,0.57,0.1,8.3,0.094,23,188,0.9972,3.4,0.47,9.2,0,1.945910149,-0.562118918,-2.302585093,2.116255515,-2.364460497,3.135494216,5.236441963,-0.002803927,1.223775432,-0.755022584,2.219203484,0,7,0.57,0.1,8.3,0.094,23,188,0.9972,3.4,0.47,9.2,4
0,7.1,0.28,0.26,1.9,0.049,12,86,0.9934,3.15,0.38,9.4,0,1.960094784,-1.272965676,-1.347073648,0.641853886,-3.015934981,2.48490665,4.454347296,-0.006621876,1.147402453,-0.967584026,2.240709689,0,7.1,0.28,0.26,1.9,0.049,12,86,0.9934,3.15,0.38,9.4,0,1.960094784,-1.272965676,-1.347073648,0.641853886,-3.015934981,2.48490665,4.454347296,-0.006621876,1.147402453,-0.967584026,2.240709689,0,7.1,0.28,0.26,1.9,0.049,12,86,0.9934,3.15,0.38,9.4,5
0,7.1,0.17,0.38,7.4,0.052,49,182,0.9958,3.35,0.52,9.6,0,1.960094784,-1.771956842,-0.967584026,2.00148,-2.95651156,3.891820298,5.204006687,-0.004208845,1.208960346,-0.653926467,2.261763098,0,7.1,0.17,0.38,7.4,0.052,49,182,0.9958,3.35,0.52,9.6,0,1.960094784,-1.771956842,-0.967584026,2.00148,-2.95651156,3.891820298,5.204006687,-0.004208845,1.208960346,-0.653926467,2.261763098,0,7.1,0.17,0.38,7.4,0.052,49,182,0.9958,3.35,0.52,9.6,6
0,7.8,0.28,0.22,1.4,0.056,24,130,0.9944,3.28,0.48,9.5,0,2.054123734,-1.272965676,-1.514127733,0.336472237,-2.882403588,3.17805383,4.86753445,-0.005615739,1.187843422,-0.733969175,2.251291799,0,7.8,0.28,0.22,1.4,0.056,24,130,0.9944,3.28,0.48,9.5,0,2.054123734,-1.272965676,-1.514127733,0.336472237,-2.882403588,3.17805383,4.86753445,-0.005615739,1.187843422,-0.733969175,2.251291799,0,7.8,0.28,0.22,1.4,0.056,24,130,0.9944,3.28,0.48,9.5,5
0,6.8,0.22,0.37,1.7,0.036,38,195,0.9908,3.35,0.72,12.5,0,1.916922612,-1.514127733,-0.994252273,0.530628251,-3.324236341,3.63758616,5.272999559,-0.009242581,1.208960346,-0.328504067,2.525728644,0,6.8,0.22,0.37,1.7,0.036,38,195,0.9908,3.35,0.72,12.5,0,1.916922612,-1.514127733,-0.994252273,0.530628251,-3.324236341,3.63758616,5.272999559,-0.009242581,1.208960346,-0.328504067,2.525728644,0,6.8,0.22,0.37,1.7,0.036,38,195,0.9908,3.35,0.72,12.5,6
0,7.1,0.17,0.38,7.4,0.052,49,182,0.9958,3.35,0.52,9.6,0,1.960094784,-1.771956842,-0.967584026,2.00148,-2.95651156,3.891820298,5.204006687,-0.004208845,1.208960346,-0.653926467,2.261763098,0,7.1,0.17,0.38,7.4,0.052,49,182,0.9958,3.35,0.52,9.6,0,1.960094784,-1.771956842,-0.967584026,2.00148,-2.95651156,3.891820298,5.204006687,-0.004208845,1.208960346,-0.653926467,2.261763098,0,7.1,0.17,0.38,7.4,0.052,49,182,0.9958,3.35,0.52,9.6,6
0,6.1,0.14,0.25,1.3,0.047,37,173,0.9925,3.35,0.46,10,0,1.808288771,-1.966112856,-1.386294361,0.262364264,-3.057607677,3.610917913,5.153291594,-0.007528266,1.208960346,-0.776528789,2.302585093,0,6.1,0.14,0.25,1.3,0.047,37,173,0.9925,3.35,0.46,10,0,1.808288771,-1.966112856,-1.386294361,0.262364264,-3.057607677,3.610917913,5.153291594,-0.007528266,1.208960346,-0.776528789,2.302585093,0,6.1,0.14,0.25,1.3,0.047,37,173,0.9925,3.35,0.46,10,6
0,6.4,0.24,0.5,11.6,0.047,60,211,0.9966,3.18,0.57,9.3,0,1.85629799,-1.427116356,-0.693147181,2.451005098,-3.057607677,4.094344562,5.351858133,-0.003405793,1.156881197,-0.562118918,2.2300144,0,6.4,0.24,0.5,11.6,0.047,60,211,0.9966,3.18,0.57,9.3,0,1.85629799,-1.427116356,-0.693147181,2.451005098,-3.057607677,4.094344562,5.351858133,-0.003405793,1.156881197,-0.562118918,2.2300144,0,6.4,0.24,0.5,11.6,0.047,60,211,0.9966,3.18,0.57,9.3,5
0,7.8,0.42,0.26,9.2,0.058,34,199,0.9972,3.14,0.55,9.3,0,2.054123734,-0.867500568,-1.347073648,2.219203484,-2.847312268,3.526360525,5.293304825,-0.002803927,1.1442228,-0.597837001,2.2300144,0,7.8,0.42,0.26,9.2,0.058,34,199,0.9972,3.14,0.55,9.3,0,2.054123734,-0.867500568,-1.347073648,2.219203484,-2.847312268,3.526360525,5.293304825,-0.002803927,1.1442228,-0.597837001,2.2300144,0,7.8,0.42,0.26,9.2,0.058,34,199,0.9972,3.14,0.55,9.3,6
0,6.6,0.28,0.36,1.7,0.038,22,101,0.9912,3.29,0.57,11.6,0,1.887069649,-1.272965676,-1.021651248,0.530628251,-3.270169119,3.091042453,4.615120517,-0.008838949,1.190887565,-0.562118918,2.451005098,0,6.6,0.28,0.36,1.7,0.038,22,101,0.9912,3.29,0.57,11.6,0,1.887069649,-1.272965676,-1.021651248,0.530628251,-3.270169119,3.091042453,4.615120517,-0.008838949,1.190887565,-0.562118918,2.451005098,0,6.6,0.28,0.36,1.7,0.038,22,101,0.9912,3.29,0.57,11.6,6
0,7.1,0.32,0.34,14.5,0.039,46,150,0.995,3.38,0.5,12.5,0,1.960094784,-1.139434283,-1.078809661,2.674148649,-3.244193633,3.828641396,5.010635294,-0.005012542,1.217875709,-0.693147181,2.525728644,0,7.1,0.32,0.34,14.5,0.039,46,150,0.995,3.38,0.5,12.5,0,1.960094784,-1.139434283,-1.078809661,2.674148649,-3.244193633,3.828641396,5.010635294,-0.005012542,1.217875709,-0.693147181,2.525728644,0,7.1,0.32,0.34,14.5,0.039,46,150,0.995,3.38,0.5,12.5,8
0,6.7,0.31,0.3,2.1,0.038,18,130,0.9928,3.36,0.63,10.6,0,1.902107526,-1.171182982,-1.203972804,0.741937345,-3.270169119,2.890371758,4.86753445,-0.007226045,1.211940974,-0.46203546,2.360854001,0,6.7,0.31,0.3,2.1,0.038,18,130,0.9928,3.36,0.63,10.6,0,1.902107526,-1.171182982,-1.203972804,0.741937345,-3.270169119,2.890371758,4.86753445,-0.007226045,1.211940974,-0.46203546,2.360854001,0,6.7,0.31,0.3,2.1,0.038,18,130,0.9928,3.36,0.63,10.6,6
0,6.4,0.32,0.5,10.7,0.047,57,206,0.9968,3.08,0.6,9.4,0,1.85629799,-1.139434283,-0.693147181,2.370243741,-3.057607677,4.043051268,5.327876169,-0.003205131,1.124929597,-0.510825624,2.240709689,0,6.4,0.32,0.5,10.7,0.047,57,206,0.9968,3.08,0.6,9.4,0,1.85629799,-1.139434283,-0.693147181,2.370243741,-3.057607677,4.043051268,5.327876169,-0.003205131,1.124929597,-0.510825624,2.240709689,0,6.4,0.32,0.5,10.7,0.047,57,206,0.9968,3.08,0.6,9.4,5
0,6.1,0.28,0.25,6.9,0.056,44,201,0.9955,3.19,0.4,9.1,0,1.808288771,-1.272965676,-1.386294361,1.931521412,-2.882403588,3.784189634,5.303304908,-0.004510155,1.160020917,-0.916290732,2.208274414,0,6.1,0.28,0.25,6.9,0.056,44,201,0.9955,3.19,0.4,9.1,0,1.808288771,-1.272965676,-1.386294361,1.931521412,-2.882403588,3.784189634,5.303304908,-0.004510155,1.160020917,-0.916290732,2.208274414,0,6.1,0.28,0.25,6.9,0.056,44,201,0.9955,3.19,0.4,9.1,6
0,5.9,0.29,0.25,12,0.057,48,224,0.9981,3.23,0.41,9,0,1.774952351,-1.237874356,-1.386294361,2.48490665,-2.864704011,3.871201011,5.411646052,-0.001901807,1.172482137,-0.891598119,2.197224577,0,5.9,0.29,0.25,12,0.057,48,224,0.9981,3.23,0.41,9,0,1.774952351,-1.237874356,-1.386294361,2.48490665,-2.864704011,3.871201011,5.411646052,-0.001901807,1.172482137,-0.891598119,2.197224577,0,5.9,0.29,0.25,12,0.057,48,224,0.9981,3.23,0.41,9,6
0,5.8,0.32,0.38,4.75,0.033,23,94,0.991,3.42,0.42,11.8,0,1.757857918,-1.139434283,-0.967584026,1.558144618,-3.411247718,3.135494216,4.543294782,-0.009040745,1.229640551,-0.867500568,2.468099531,0,5.8,0.32,0.38,4.75,0.033,23,94,0.991,3.42,0.42,11.8,0,1.757857918,-1.139434283,-0.967584026,1.558144618,-3.411247718,3.135494216,4.543294782,-0.009040745,1.229640551,-0.867500568,2.468099531,0,5.8,0.32,0.38,4.75,0.033,23,94,0.991,3.42,0.42,11.8,7
0,5.8,0.32,0.38,4.75,0.033,23,94,0.991,3.42,0.42,11.8,0,1.757857918,-1.139434283,-0.967584026,1.558144618,-3.411247718,3.135494216,4.543294782,-0.009040745,1.229640551,-0.867500568,2.468099531,0,5.8,0.32,0.38,4.75,0.033,23,94,0.991,3.42,0.42,11.8,0,1.757857918,-1.139434283,-0.967584026,1.558144618,-3.411247718,3.135494216,4.543294782,-0.009040745,1.229640551,-0.867500568,2.468099531,0,5.8,0.32,0.38,4.75,0.033,23,94,0.991,3.42,0.42,11.8,7
0,5.7,0.32,0.38,4.75,0.033,23,94,0.991,3.42,0.42,11.8,0,1.740466175,-1.139434283,-0.967584026,1.558144618,-3.411247718,3.135494216,4.543294782,-0.009040745,1.229640551,-0.867500568,2.468099531,0,5.7,0.32,0.38,4.75,0.033,23,94,0.991,3.42,0.42,11.8,0,1.740466175,-1.139434283,-0.967584026,1.558144618,-3.411247718,3.135494216,4.543294782,-0.009040745,1.229640551,-0.867500568,2.468099531,0,5.7,0.32,0.38,4.75,0.033,23,94,0.991,3.42,0.42,11.8,7
0,6.7,0.28,0.14,1.4,0.043,64,159,0.992,3.17,0.39,10,0,1.902107526,-1.272965676,-1.966112856,0.336472237,-3.146555163,4.158883083,5.068904202,-0.008032172,1.153731588,-0.94160854,2.302585093,0,6.7,0.28,0.14,1.4,0.043,64,159,0.992,3.17,0.39,10,0,1.902107526,-1.272965676,-1.966112856,0.336472237,-3.146555163,4.158883083,5.068904202,-0.008032172,1.153731588,-0.94160854,2.302585093,0,6.7,0.28,0.14,1.4,0.043,64,159,0.992,3.17,0.39,10,5
0,6.8,0.34,0.69,1.3,0.058,12,171,0.9931,3.06,0.47,9.7,0,1.916922612,-1.078809661,-0.371063681,0.262364264,-2.847312268,2.48490665,5.141663557,-0.006923915,1.118414916,-0.755022584,2.272125886,0,6.8,0.34,0.69,1.3,0.058,12,171,0.9931,3.06,0.47,9.7,0,1.916922612,-1.078809661,-0.371063681,0.262364264,-2.847312268,2.48490665,5.141663557,-0.006923915,1.118414916,-0.755022584,2.272125886,0,6.8,0.34,0.69,1.3,0.058,12,171,0.9931,3.06,0.47,9.7,5
0,5.9,0.25,0.25,11.3,0.052,30,165,0.997,3.24,0.44,9.5,0,1.774952351,-1.386294361,-1.386294361,2.424802726,-2.95651156,3.401197382,5.105945474,-0.003004509,1.17557333,-0.820980552,2.251291799,0,5.9,0.25,0.25,11.3,0.052,30,165,0.997,3.24,0.44,9.5,0,1.774952351,-1.386294361,-1.386294361,2.424802726,-2.95651156,3.401197382,5.105945474,-0.003004509,1.17557333,-0.820980552,2.251291799,0,5.9,0.25,0.25,11.3,0.052,30,165,0.997,3.24,0.44,9.5,6
0,6.4,0.27,0.32,4.5,0.24,61,174,0.9948,3.12,0.48,9.4,0,1.85629799,-1.30933332,-1.139434283,1.504077397,-1.427116356,4.110873864,5.159055299,-0.005213567,1.137833002,-0.733969175,2.240709689,0,6.4,0.27,0.32,4.5,0.24,61,174,0.9948,3.12,0.48,9.4,0,1.85629799,-1.30933332,-1.139434283,1.504077397,-1.427116356,4.110873864,5.159055299,-0.005213567,1.137833002,-0.733969175,2.240709689,0,6.4,0.27,0.32,4.5,0.24,61,174,0.9948,3.12,0.48,9.4,5
0,8.1,0.46,0.31,1.7,0.052,50,183,0.9923,3.03,0.42,11.2,0,2.091864062,-0.776528789,-1.171182982,0.530628251,-2.95651156,3.912023005,5.209486153,-0.007729798,1.10856262,-0.867500568,2.415913778,0,8.1,0.46,0.31,1.7,0.052,50,183,0.9923,3.03,0.42,11.2,0,2.091864062,-0.776528789,-1.171182982,0.530628251,-2.95651156,3.912023005,5.209486153,-0.007729798,1.10856262,-0.867500568,2.415913778,0,8.1,0.46,0.31,1.7,0.052,50,183,0.9923,3.03,0.42,11.2,5
0,6.2,0.36,0.26,13.2,0.051,54,201,0.9976,3.25,0.46,9,0,1.824549292,-1.021651248,-1.347073648,2.58021683,-2.975929646,3.988984047,5.303304908,-0.002402885,1.178654996,-0.776528789,2.197224577,0,6.2,0.36,0.26,13.2,0.051,54,201,0.9976,3.25,0.46,9,0,1.824549292,-1.021651248,-1.347073648,2.58021683,-2.975929646,3.988984047,5.303304908,-0.002402885,1.178654996,-0.776528789,2.197224577,0,6.2,0.36,0.26,13.2,0.051,54,201,0.9976,3.25,0.46,9,5
0,6.8,0.22,0.35,5.5,0.043,21,114,0.9938,3.3,0.53,10.7,0,1.916922612,-1.514127733,-1.049822124,1.704748092,-3.146555163,3.044522438,4.736198448,-0.0062193,1.193922468,-0.634878272,2.370243741,0,6.8,0.22,0.35,5.5,0.043,21,114,0.9938,3.3,0.53,10.7,0,1.916922612,-1.514127733,-1.049822124,1.704748092,-3.146555163,3.044522438,4.736198448,-0.0062193,1.193922468,-0.634878272,2.370243741,0,6.8,0.22,0.35,5.5,0.043,21,114,0.9938,3.3,0.53,10.7,7
0,6.8,0.67,0.3,13,0.29,22,193,0.9984,3.08,0.67,9,0,1.916922612,-0.400477567,-1.203972804,2.564949357,-1.237874356,3.091042453,5.262690189,-0.001601281,1.124929597,-0.400477567,2.197224577,0,6.8,0.67,0.3,13,0.29,22,193,0.9984,3.08,0.67,9,0,1.916922612,-0.400477567,-1.203972804,2.564949357,-1.237874356,3.091042453,5.262690189,-0.001601281,1.124929597,-0.400477567,2.197224577,0,6.8,0.67,0.3,13,0.29,22,193,0.9984,3.08,0.67,9,4
0,7.2,0.28,0.3,10.7,0.044,61,222,0.9972,3.14,0.5,9.1,0,1.974081026,-1.272965676,-1.203972804,2.370243741,-3.123565645,4.110873864,5.402677382,-0.002803927,1.1442228,-0.693147181,2.208274414,0,7.2,0.28,0.3,10.7,0.044,61,222,0.9972,3.14,0.5,9.1,0,1.974081026,-1.272965676,-1.203972804,2.370243741,-3.123565645,4.110873864,5.402677382,-0.002803927,1.1442228,-0.693147181,2.208274414,0,7.2,0.28,0.3,10.7,0.044,61,222,0.9972,3.14,0.5,9.1,6
0,6.7,0.17,0.37,2,0.039,34,125,0.9922,3.26,0.6,10.8,0,1.902107526,-1.771956842,-0.994252273,0.693147181,-3.244193633,3.526360525,4.828313737,-0.007830579,1.181727195,-0.510825624,2.379546134,0,6.7,0.17,0.37,2,0.039,34,125,0.9922,3.26,0.6,10.8,0,1.902107526,-1.771956842,-0.994252273,0.693147181,-3.244193633,3.526360525,4.828313737,-0.007830579,1.181727195,-0.510825624,2.379546134,0,6.7,0.17,0.37,2,0.039,34,125,0.9922,3.26,0.6,10.8,7
0,6.9,0.2,0.34,1.9,0.043,25,136,0.9935,3.31,0.6,10.1,0,1.931521412,-1.609437912,-1.078809661,0.641853886,-3.146555163,3.218875825,4.912654886,-0.006521217,1.196948189,-0.510825624,2.312535424,0,6.9,0.2,0.34,1.9,0.043,25,136,0.9935,3.31,0.6,10.1,0,1.931521412,-1.609437912,-1.078809661,0.641853886,-3.146555163,3.218875825,4.912654886,-0.006521217,1.196948189,-0.510825624,2.312535424,0,6.9,0.2,0.34,1.9,0.043,25,136,0.9935,3.31,0.6,10.1,4
0,6.1,0.36,0.16,6.4,0.037,36,198,0.9944,3.17,0.62,9.9,0,1.808288771,-1.021651248,-1.832581464,1.85629799,-3.296837366,3.583518938,5.288267031,-0.005615739,1.153731588,-0.478035801,2.292534757,0,6.1,0.36,0.16,6.4,0.037,36,198,0.9944,3.17,0.62,9.9,0,1.808288771,-1.021651248,-1.832581464,1.85629799,-3.296837366,3.583518938,5.288267031,-0.005615739,1.153731588,-0.478035801,2.292534757,0,6.1,0.36,0.16,6.4,0.037,36,198,0.9944,3.17,0.62,9.9,6
0,6,0.36,0.16,6.3,0.036,36,191,0.9942,3.17,0.62,9.8,0,1.791759469,-1.021651248,-1.832581464,1.840549633,-3.324236341,3.583518938,5.252273428,-0.005816885,1.153731588,-0.478035801,2.282382386,0,6,0.36,0.16,6.3,0.036,36,191,0.9942,3.17,0.62,9.8,0,1.791759469,-1.021651248,-1.832581464,1.840549633,-3.324236341,3.583518938,5.252273428,-0.005816885,1.153731588,-0.478035801,2.282382386,0,6,0.36,0.16,6.3,0.036,36,191,0.9942,3.17,0.62,9.8,5
0,5.9,0.37,0.14,6.3,0.036,34,185,0.9944,3.17,0.63,9.8,0,1.774952351,-0.994252273,-1.966112856,1.840549633,-3.324236341,3.526360525,5.220355825,-0.005615739,1.153731588,-0.46203546,2.282382386,0,5.9,0.37,0.14,6.3,0.036,34,185,0.9944,3.17,0.63,9.8,0,1.774952351,-0.994252273,-1.966112856,1.840549633,-3.324236341,3.526360525,5.220355825,-0.005615739,1.153731588,-0.46203546,2.282382386,0,5.9,0.37,0.14,6.3,0.036,34,185,0.9944,3.17,0.63,9.8,5
0,7.6,0.29,0.58,17.5,0.041,51,225,0.9997,3.16,0.66,9.5,0,2.028148247,-1.237874356,-0.544727175,2.862200881,-3.194183212,3.931825633,5.416100402,-0.000300045,1.150572028,-0.415515444,2.251291799,0,7.6,0.29,0.58,17.5,0.041,51,225,0.9997,3.16,0.66,9.5,0,2.028148247,-1.237874356,-0.544727175,2.862200881,-3.194183212,3.931825633,5.416100402,-0.000300045,1.150572028,-0.415515444,2.251291799,0,7.6,0.29,0.58,17.5,0.041,51,225,0.9997,3.16,0.66,9.5,6
0,6.3,0.34,0.28,14.7,0.047,49,198,0.9977,3.23,0.46,9.5,0,1.840549633,-1.078809661,-1.272965676,2.687847494,-3.057607677,3.891820298,5.288267031,-0.002302649,1.172482137,-0.776528789,2.251291799,0,6.3,0.34,0.28,14.7,0.047,49,198,0.9977,3.23,0.46,9.5,0,1.840549633,-1.078809661,-1.272965676,2.687847494,-3.057607677,3.891820298,5.288267031,-0.002302649,1.172482137,-0.776528789,2.251291799,0,6.3,0.34,0.28,14.7,0.047,49,198,0.9977,3.23,0.46,9.5,5
0,6.7,0.19,0.34,1,0.022,22,94,0.9912,3.23,0.57,11.1,0,1.902107526,-1.660731207,-1.078809661,0,-3.816712826,3.091042453,4.543294782,-0.008838949,1.172482137,-0.562118918,2.406945108,0,6.7,0.19,0.34,1,0.022,22,94,0.9912,3.23,0.57,11.1,0,1.902107526,-1.660731207,-1.078809661,0,-3.816712826,3.091042453,4.543294782,-0.008838949,1.172482137,-0.562118918,2.406945108,0,6.7,0.19,0.34,1,0.022,22,94,0.9912,3.23,0.57,11.1,6
0,7.5,0.31,0.51,14.8,0.039,62,204,0.9982,3.06,0.6,9.5,0,2.014903021,-1.171182982,-0.673344553,2.694627181,-3.244193633,4.127134385,5.318119994,-0.001801622,1.118414916,-0.510825624,2.251291799,0,7.5,0.31,0.51,14.8,0.039,62,204,0.9982,3.06,0.6,9.5,0,2.014903021,-1.171182982,-0.673344553,2.694627181,-3.244193633,4.127134385,5.318119994,-0.001801622,1.118414916,-0.510825624,2.251291799,0,7.5,0.31,0.51,14.8,0.039,62,204,0.9982,3.06,0.6,9.5,5
0,7.5,0.31,0.51,14.8,0.039,62,204,0.9982,3.06,0.6,9.5,0,2.014903021,-1.171182982,-0.673344553,2.694627181,-3.244193633,4.127134385,5.318119994,-0.001801622,1.118414916,-0.510825624,2.251291799,0,7.5,0.31,0.51,14.8,0.039,62,204,0.9982,3.06,0.6,9.5,0,2.014903021,-1.171182982,-0.673344553,2.694627181,-3.244193633,4.127134385,5.318119994,-0.001801622,1.118414916,-0.510825624,2.251291799,0,7.5,0.31,0.51,14.8,0.039,62,204,0.9982,3.06,0.6,9.5,5
0,7.4,0.31,0.48,14.2,0.042,62,204,0.9983,3.06,0.59,9.4,0,2.00148,-1.171182982,-0.733969175,2.653241965,-3.170085661,4.127134385,5.318119994,-0.001701447,1.118414916,-0.527632742,2.240709689,0,7.4,0.31,0.48,14.2,0.042,62,204,0.9983,3.06,0.59,9.4,0,2.00148,-1.171182982,-0.733969175,2.653241965,-3.170085661,4.127134385,5.318119994,-0.001701447,1.118414916,-0.527632742,2.240709689,0,7.4,0.31,0.48,14.2,0.042,62,204,0.9983,3.06,0.59,9.4,5
0,8.4,0.4,0.7,13.1,0.042,29,197,0.998,3.06,0.64,9.7,0,2.128231706,-0.916290732,-0.356674944,2.57261223,-3.170085661,3.36729583,5.283203729,-0.002002003,1.118414916,-0.446287103,2.272125886,0,8.4,0.4,0.7,13.1,0.042,29,197,0.998,3.06,0.64,9.7,0,2.128231706,-0.916290732,-0.356674944,2.57261223,-3.170085661,3.36729583,5.283203729,-0.002002003,1.118414916,-0.446287103,2.272125886,0,8.4,0.4,0.7,13.1,0.042,29,197,0.998,3.06,0.64,9.7,5
0,5.9,0.34,0.22,2.4,0.03,19,135,0.9894,3.41,0.78,13.9,0,1.774952351,-1.078809661,-1.514127733,0.875468737,-3.506557897,2.944438979,4.905274778,-0.01065658,1.226712291,-0.248461359,2.63188884,0,5.9,0.34,0.22,2.4,0.03,19,135,0.9894,3.41,0.78,13.9,0,1.774952351,-1.078809661,-1.514127733,0.875468737,-3.506557897,2.944438979,4.905274778,-0.01065658,1.226712291,-0.248461359,2.63188884,0,5.9,0.34,0.22,2.4,0.03,19,135,0.9894,3.41,0.78,13.9,7
0,6.6,0.38,0.18,1.2,0.042,20,84,0.9927,3.22,0.45,10.1,0,1.887069649,-0.967584026,-1.714798428,0.182321557,-3.170085661,2.995732274,4.430816799,-0.007326775,1.16938136,-0.798507696,2.312535424,0,6.6,0.38,0.18,1.2,0.042,20,84,0.9927,3.22,0.45,10.1,0,1.887069649,-0.967584026,-1.714798428,0.182321557,-3.170085661,2.995732274,4.430816799,-0.007326775,1.16938136,-0.798507696,2.312535424,0,6.6,0.38,0.18,1.2,0.042,20,84,0.9927,3.22,0.45,10.1,4
