cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate ,age,ln_cement,ln_blast_furnace_slag,ln_fly_ash,ln_water,ln_superplasticizer,ln_coarse_aggregate,ln_fine_aggregate ,ln_age,concrete_compressive_strength
279.8,128.9,100.4,172.4,9.5,825.1,804.9,28,5.634075062,4.85903691,4.609162207,5.149817358,2.251291799,6.715504591,6.690718046,3.33220451,52.83
252.1,97.1,75.6,193.8,8.3,835.5,821.4,28,5.529825834,4.575741375,4.325456283,5.266826699,2.116255515,6.728030348,6.711010202,3.33220451,33.4
164.6,0,150.4,181.6,11.7,1023.3,728.9,28,5.103518288,0,5.013298412,5.201806466,2.459588842,6.930787978,6.591536548,3.33220451,18.03
155.6,243.5,0,180.3,10.7,1022,697.7,28,5.047288612,5.495116943,0,5.19462213,2.370243741,6.929516771,6.547789211,3.33220451,37.36
160.2,188,146.4,203.2,11.3,828.7,709.7,28,5.076423035,5.236441963,4.986342602,5.314190716,2.424802726,6.719858208,6.564842346,3.33220451,35.31
298.1,0,107,186.4,6.1,879,815.2,28,5.697429001,0,4.672828834,5.227894902,1.808288771,6.778784898,6.703433482,3.33220451,42.64
317.9,0,126.5,209.7,5.7,860.5,736.6,28,5.761736868,0,4.840242308,5.345677938,1.740466175,6.757513616,6.602045004,3.33220451,40.06
287.3,120.5,93.9,187.6,9.2,904.4,695.9,28,5.660526966,4.791649753,4.542230386,5.234312037,2.219203484,6.80727174,6.545205972,3.33220451,43.8
325.6,166.4,0,174,8.9,881.6,790,28,5.785669634,5.114394528,0,5.159055299,2.186051277,6.781738438,6.672032945,3.33220451,61.24
355.9,0,141.6,193.3,11,801.4,778.4,28,5.874649793,0,4.953006181,5.264243386,2.397895273,6.686360198,6.657240531,3.33220451,40.87
132,206.5,160.9,178.9,5.5,866.9,735.6,28,4.882801923,5.330300412,5.080783054,5.186826991,1.704748092,6.76492363,6.600686493,3.33220451,33.31
322.5,148.6,0,185.8,8.5,951,709.5,28,5.776103136,5.001258132,0,5.224670826,2.140066163,6.857514063,6.564560497,3.33220451,52.43
164.2,0,200.1,181.2,12.6,849.3,846,28,5.101085197,0,5.298817242,5.199601394,2.533696814,6.744412481,6.74051936,3.33220451,15.09
313.8,0,112.6,169.9,10.1,925.3,782.9,28,5.74875584,0,4.723841716,5.135210029,2.312535424,6.830118009,6.663004974,3.33220451,38.46
321.4,0,127.9,182.5,11.5,870.1,779.7,28,5.772686453,0,4.851248709,5.206750173,2.442347035,6.768608148,6.65890923,3.33220451,37.27
139.7,163.9,127.7,236.7,5.8,868.6,655.6,28,4.939497266,5.099256486,4.849683763,5.466793517,1.757857918,6.76688272,6.485550847,3.33220451,35.23
288.4,121,0,177.4,7,907.9,829.5,28,5.664348405,4.795790546,0,5.17840707,1.945910149,6.81113424,6.72082311,3.33220451,42.14
298.2,0,107,209.7,11.1,879.6,744.2,28,5.697764402,0,4.672828834,5.345677938,2.406945108,6.779467259,6.612309816,3.33220451,31.88
264.5,111,86.5,195.5,5.9,832.6,790.4,28,5.577841251,4.709530201,4.460144414,5.275560379,1.774952351,6.724553335,6.672539146,3.33220451,41.54
159.8,250,0,168.4,12.2,1049.3,688.2,28,5.073923033,5.521460918,0,5.126342102,2.501435952,6.955878554,6.534079493,3.33220451,39.46
166,259.7,0,183.2,12.7,858.8,826.8,28,5.111987788,5.559527119,0,5.210578452,2.541601993,6.755536066,6.717562828,3.33220451,37.92
276.4,116,90.3,179.6,8.9,870.1,768.3,28,5.621849092,4.753590191,4.50313746,5.190732156,2.186051277,6.768608148,6.644180282,3.33220451,44.28
322.2,0,115.6,196,10.4,817.9,813.4,28,5.775172471,0,4.750135956,5.278114659,2.341805806,6.70674008,6.701222993,3.33220451,31.18
148.5,139.4,108.6,192.7,6.1,892.4,780,28,5.000584958,4.937347498,4.687671407,5.261134575,1.808288771,6.793914463,6.65929392,3.33220451,23.7
159.1,186.7,0,175.6,11.3,989.6,788.9,28,5.069532935,5.229503051,0,5.168208681,2.424802726,6.897300821,6.67063957,3.33220451,32.77
260.9,100.5,78.3,200.6,8.6,864.5,761.5,28,5.564137192,4.610157727,4.360547603,5.301312876,2.151762203,6.762151305,6.635290172,3.33220451,32.4
