cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate ,age,ln_cement,ln_blast_furnace_slag,ln_fly_ash,ln_water,ln_superplasticizer,ln_coarse_aggregate,ln_fine_aggregate ,ln_age,log10_ln_cement,log10_ln_blast_furnace_slag,log10_ln_fly_ash,log10_ln_water,log10_ln_superplasticizer,log10_ln_coarse_aggregate,log10_ln_fine_aggregate ,log10_ln_age,concrete_compressive_strength
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,100,5.624739267,4.582924577,3.198673118,5.079539273,2.415913778,6.967626676,6.662493922,4.605170186,2.442793226,1.990338855,1.389166084,2.206015877,1.049218023,3.026001817,2.893484346,2,66.95
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,3,5.385412073,4.000033883,4.81866736,4.947340444,2.4765384,6.980726891,6.67544484,1.098612289,2.338854746,1.737192643,2.092720645,2.148602655,1.075546961,3.031691169,2.899108858,0.477121255,27.42
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,14,5.385412073,4.000033883,4.81866736,4.947340444,2.4765384,6.980726891,6.67544484,2.63905733,2.338854746,1.737192643,2.092720645,2.148602655,1.075546961,3.031691169,2.899108858,1.146128036,35.96
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,28,5.385412073,4.000033883,4.81866736,4.947340444,2.4765384,6.980726891,6.67544484,3.33220451,2.338854746,1.737192643,2.092720645,2.148602655,1.075546961,3.031691169,2.899108858,1.447158031,55.51
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,56,5.385412073,4.000033883,4.81866736,4.947340444,2.4765384,6.980726891,6.67544484,4.025351691,2.338854746,1.737192643,2.092720645,2.148602655,1.075546961,3.031691169,2.899108858,1.748188027,61.99
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,100,5.385412073,4.000033883,4.81866736,4.947340444,2.4765384,6.980726891,6.67544484,4.605170186,2.338854746,1.737192643,2.092720645,2.148602655,1.075546961,3.031691169,2.899108858,2,63.53
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,3,5.370172804,3.985273467,4.803201036,5.047288612,2.261763098,6.921953998,6.660062855,1.098612289,2.332236415,1.730782276,2.086003706,2.192009593,0.982271233,3.006166425,2.892428547,0.477121255,18.02
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,14,5.370172804,3.985273467,4.803201036,5.047288612,2.261763098,6.921953998,6.660062855,2.63905733,2.332236415,1.730782276,2.086003706,2.192009593,0.982271233,3.006166425,2.892428547,1.146128036,38.6
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,28,5.370172804,3.985273467,4.803201036,5.047288612,2.261763098,6.921953998,6.660062855,3.33220451,2.332236415,1.730782276,2.086003706,2.192009593,0.982271233,3.006166425,2.892428547,1.447158031,52.2
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,56,5.370172804,3.985273467,4.803201036,5.047288612,2.261763098,6.921953998,6.660062855,4.025351691,2.332236415,1.730782276,2.086003706,2.192009593,0.982271233,3.006166425,2.892428547,1.748188027,53.96
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,100,5.370172804,3.985273467,4.803201036,5.047288612,2.261763098,6.921953998,6.660062855,4.605170186,2.332236415,1.730782276,2.086003706,2.192009593,0.982271233,3.006166425,2.892428547,2,56.63
218.9,0,124.1,158.5,11.3,1078.7,794.9,3,5.388615005,0,4.821087692,5.065754593,2.424802726,6.983511891,6.678216321,1.098612289,2.340245762,0,2.093771781,2.200029267,1.053078443,3.032900679,2.900312497,0.477121255,15.34
218.9,0,124.1,158.5,11.3,1078.7,794.9,14,5.388615005,0,4.821087692,5.065754593,2.424802726,6.983511891,6.678216321,2.63905733,2.340245762,0,2.093771781,2.200029267,1.053078443,3.032900679,2.900312497,1.146128036,26.05
218.9,0,124.1,158.5,11.3,1078.7,794.9,28,5.388615005,0,4.821087692,5.065754593,2.424802726,6.983511891,6.678216321,3.33220451,2.340245762,0,2.093771781,2.200029267,1.053078443,3.032900679,2.900312497,1.447158031,30.22
218.9,0,124.1,158.5,11.3,1078.7,794.9,56,5.388615005,0,4.821087692,5.065754593,2.424802726,6.983511891,6.678216321,4.025351691,2.340245762,0,2.093771781,2.200029267,1.053078443,3.032900679,2.900312497,1.748188027,37.27
218.9,0,124.1,158.5,11.3,1078.7,794.9,100,5.388615005,0,4.821087692,5.065754593,2.424802726,6.983511891,6.678216321,4.605170186,2.340245762,0,2.093771781,2.200029267,1.053078443,3.032900679,2.900312497,2,46.23
376,0,0,214.6,0,1003.5,762.4,3,5.929589143,0,0,5.36877583,0,6.911249168,6.636471352,1.098612289,2.575187845,0,0,2.331629718,0,3.001517377,2.882182888,0.477121255,16.28
376,0,0,214.6,0,1003.5,762.4,14,5.929589143,0,0,5.36877583,0,6.911249168,6.636471352,2.63905733,2.575187845,0,0,2.331629718,0,3.001517377,2.882182888,1.146128036,25.62
376,0,0,214.6,0,1003.5,762.4,28,5.929589143,0,0,5.36877583,0,6.911249168,6.636471352,3.33220451,2.575187845,0,0,2.331629718,0,3.001517377,2.882182888,1.447158031,31.97
376,0,0,214.6,0,1003.5,762.4,56,5.929589143,0,0,5.36877583,0,6.911249168,6.636471352,4.025351691,2.575187845,0,0,2.331629718,0,3.001517377,2.882182888,1.748188027,36.3
376,0,0,214.6,0,1003.5,762.4,100,5.929589143,0,0,5.36877583,0,6.911249168,6.636471352,4.605170186,2.575187845,0,0,2.331629718,0,3.001517377,2.882182888,2,43.06
500,0,0,140,4,966,853,28,6.214608098,0,0,4.941642423,1.386294361,6.873163834,6.748759547,3.33220451,2.698970004,0,0,2.146128036,0.602059991,2.984977126,2.930949031,1.447158031,67.57
475,0,59,142,1.9,1098,641,28,6.163314804,0,4.077537444,4.955827058,0.641853886,7.001245622,6.463029457,3.33220451,2.67669361,0,1.770852012,2.152288344,0.278753601,3.04060234,2.80685803,1.447158031,57.23
315,137,0,145,5.9,1130,745,28,5.752572639,4.919980926,0,4.976733742,1.774952351,7.029972912,6.613384218,3.33220451,2.498310554,2.136720567,0,2.161368002,0.770852012,3.053078443,2.872156273,1.447158031,81.75
505,0,60,195,0,1030,630,28,6.224558429,0,4.094344562,5.272999559,0,6.937314081,6.445719819,3.33220451,2.703291378,0,1.77815125,2.290034611,0,3.012837225,2.799340549,1.447158031,64.02
451,0,0,165,11.3,1030,745,28,6.11146734,0,0,5.105945474,2.424802726,6.937314081,6.613384218,3.33220451,2.654176542,0,0,2.217483944,1.053078443,3.012837225,2.872156273,1.447158031,78.8
516,0,0,162,8.2,801,802,28,6.246106765,0,0,5.087596335,2.104134154,6.685860947,6.687108608,3.33220451,2.712649702,0,0,2.209515015,0.913813852,2.903632516,2.904174368,1.447158031,41.37
520,0,0,170,5.2,855,855,28,6.253828812,0,0,5.135798437,1.648658626,6.751101469,6.751101469,3.33220451,2.716003344,0,0,2.230448921,0.716003344,2.931966115,2.931966115,1.447158031,60.28
528,0,0,185,6.9,920,720,28,6.269096284,0,0,5.220355825,1.931521412,6.82437367,6.579251212,3.33220451,2.722633923,0,0,2.267171728,0.838849091,2.963787827,2.857332496,1.447158031,56.83
520,0,0,175,5.2,870,805,28,6.253828812,0,0,5.164785974,1.648658626,6.768493212,6.690842277,3.33220451,2.716003344,0,0,2.243038049,0.716003344,2.939519253,2.90579588,1.447158031,51.02
385,0,136,158,20,903,768,28,5.953243334,0,4.912654886,5.062595033,2.995732274,6.805722553,6.643789733,3.33220451,2.58546073,0,2.133538908,2.198657087,1.301029996,2.95568775,2.88536122,1.447158031,55.55
500.1,0,0,200,3,1124.4,613.2,28,6.214808078,0,0,5.298317367,1.098612289,7.025004839,6.418691147,3.33220451,2.699056855,0,0,2.301029996,0.477121255,3.050920837,2.787602146,1.447158031,44.13
450.1,50,0,200,3,1124.4,613.2,28,6.10946978,3.912023005,0,5.298317367,1.098612289,7.025004839,6.418691147,3.33220451,2.653309013,1.698970004,0,2.301029996,0.477121255,3.050920837,2.787602146,1.447158031,39.38
397,17.2,158,167,20.8,967,633,28,5.983936281,2.844909384,5.062595033,5.117993812,3.034952987,6.874198495,6.450470422,3.33220451,2.598790507,1.235528447,2.198657087,2.222716471,1.318063335,2.985426474,2.80140371,1.447158031,55.65
333,17.5,163,167,17.9,996,652,28,5.80814249,2.862200881,5.093750201,5.117993812,2.884800713,6.903747258,6.480044562,3.33220451,2.522444234,1.243038049,2.212187604,2.222716471,1.252853031,2.998259338,2.814247596,1.447158031,47.28
334,17.6,158,189,15.3,967,633,28,5.811140993,2.867898902,5.062595033,5.241747015,2.727852828,6.874198495,6.450470422,3.33220451,2.523746467,1.245512668,2.198657087,2.276461804,1.184691431,2.985426474,2.80140371,1.447158031,44.33
405,0,0,175,0,1120,695,28,6.003887067,0,0,5.164785974,0,7.021083964,6.543911846,3.33220451,2.607455023,0,0,2.243038049,0,3.049218023,2.841984805,1.447158031,52.3
200,200,0,190,0,1145,660,28,5.298317367,5.298317367,0,5.247024072,0,7.043159916,6.492239835,3.33220451,2.301029996,2.301029996,0,2.278753601,0,3.058805487,2.819543936,1.447158031,49.25
516,0,0,162,8.3,801,802,28,6.246106765,0,0,5.087596335,2.116255515,6.685860947,6.687108608,3.33220451,2.712649702,0,0,2.209515015,0.919078092,2.903632516,2.904174368,1.447158031,41.37
145,116,119,184,5.7,833,880,28,4.976733742,4.753590191,4.779123493,5.214935758,1.740466175,6.725033642,6.779921907,3.33220451,2.161368002,2.064457989,2.075546961,2.264817823,0.755874856,2.920645001,2.944482672,1.447158031,29.16
160,128,122,182,6.4,824,879,28,5.075173815,4.852030264,4.804021045,5.204006687,1.85629799,6.71417053,6.778784898,3.33220451,2.204119983,2.10720997,2.086359831,2.260071388,0.806179974,2.915927212,2.943988875,1.447158031,39.4
234,156,0,189,5.9,981,760,28,5.455321115,5.049856007,0,5.241747015,1.774952351,6.88857246,6.633318433,3.33220451,2.369215857,2.193124598,0,2.276461804,0.770852012,2.991669007,2.880813592,1.447158031,39.3
250,180,95,159,9.5,860,800,28,5.521460918,5.192956851,4.553876892,5.068904202,2.251291799,6.756932389,6.684611728,3.33220451,2.397940009,2.255272505,1.977723605,2.201397124,0.977723605,2.934498451,2.903089987,1.447158031,67.87
475,0,0,162,9.5,1044,662,28,6.163314804,0,0,5.087596335,2.251291799,6.950814768,6.495265556,3.33220451,2.67669361,0,0,2.209515015,0.977723605,3.018700499,2.820857989,1.447158031,58.52
285,190,0,163,7.6,1031,685,28,5.65248918,5.247024072,0,5.093750201,2.028148247,6.938284484,6.529418838,3.33220451,2.45484486,2.278753601,0,2.212187604,0.880813592,3.013258665,2.835690571,1.447158031,53.58
356,119,0,160,9,1061,657,28,5.874930731,4.779123493,0,5.075173815,2.197224577,6.966967139,6.487684018,3.33220451,2.551449998,2.075546961,0,2.204119983,0.954242509,3.025715384,2.81756537,1.447158031,59
275,180,120,162,10.4,830,765,28,5.616771098,5.192956851,4.787491743,5.087596335,2.341805806,6.721425701,6.639875834,3.33220451,2.439332694,2.255272505,2.079181246,2.209515015,1.017033339,2.919078092,2.883661435,1.447158031,76.24
500,0,0,151,9,1033,655,28,6.214608098,0,0,5.017279837,2.197224577,6.940222469,6.484635236,3.33220451,2.698970004,0,0,2.178976947,0.954242509,3.014100322,2.8162413,1.447158031,69.84
165,0,143.6,163.8,0,1005.6,900.9,3,5.105945474,0,4.967031657,5.098646171,0,6.913339657,6.803394264,1.098612289,2.217483944,0,2.15715444,2.214313897,0,3.002425265,2.954676587,0.477121255,14.4
165,128.5,132.1,175.1,8.1,1005.8,746.6,3,5.105945474,4.855928904,4.883559212,5.165357239,2.091864062,6.913538524,6.615529566,1.098612289,2.217483944,2.108903128,2.120902818,2.243286146,0.908485019,3.002511631,2.873087986,0.477121255,19.42
178,129.8,118.6,179.9,3.6,1007.3,746.8,3,5.18178355,4.865994804,4.775756487,5.192401141,1.280933845,6.915028763,6.615797412,1.098612289,2.250420002,2.113274692,2.074084689,2.255031163,0.556302501,3.003158834,2.873204309,0.477121255,20.73
167.4,129.9,128.6,175.5,7.8,1006.3,746.6,3,5.120386158,4.866764924,4.856706812,5.167639043,2.054123734,6.914035517,6.615529566,1.098612289,2.223755454,2.113609151,2.109240969,2.244277121,0.892094603,3.002727473,2.873087986,0.477121255,14.94
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,3,5.149817358,2.610069793,5.149817358,5.054971108,1.410986974,6.914035517,6.752737557,1.098612289,2.236537261,1.133538908,2.236537261,2.195346058,0.612783857,3.002727473,2.932676659,0.477121255,21.29
173.5,50.1,173.5,164.8,6.5,1006.2,793.5,3,5.156177599,3.914021008,5.156177599,5.104732617,1.871802177,6.913936138,6.67645354,1.098612289,2.239299479,1.699837726,2.239299479,2.216957207,0.812913357,3.002684313,2.899546931,0.477121255,23.08
167,75.4,167,164,7.9,1007.3,770.1,3,5.117993812,4.322807275,5.117993812,5.099866428,2.066862759,6.915028763,6.646520377,1.098612289,2.222716471,1.877371346,2.222716471,2.214843848,0.897627091,3.003158834,2.886547123,0.477121255,15.52
173.8,93.4,159.9,172.3,9.7,1007.2,746.6,3,5.157905213,4.536891345,5.07454862,5.149237144,2.272125886,6.914929483,6.615529566,1.098612289,2.240049772,1.970346876,2.203848464,2.236285277,0.986771734,3.003115717,2.873087986,0.477121255,15.82
190.3,0,125.2,166.6,9.9,1079,798.9,3,5.248601774,0,4.829912459,5.11559573,2.292534757,6.983789965,6.683235781,1.098612289,2.279438788,0,2.097604329,2.221674997,0.995635195,3.033021445,2.902492421,0.477121255,12.55
250,0,95.7,191.8,5.3,948.9,857.2,3,5.521460918,0,4.561218298,5.256453162,1.667706821,6.855303419,6.753671264,1.098612289,2.397940009,0,1.980911938,2.282848603,0.72427587,2.977220447,2.933082162,0.477121255,8.49
213.5,0,174.2,159.2,11.7,1043.6,771.9,3,5.363636833,0,5.160204064,5.070161273,2.459588842,6.950431553,6.648855008,1.098612289,2.329397879,0,2.241048151,2.201943063,1.068185862,3.01853407,2.887561041,0.477121255,15.61
194.7,0,100.5,170.2,7.5,998,901.8,3,5.271459912,0,4.610157727,5.136974216,2.014903021,6.905753276,6.804392766,1.098612289,2.289365952,0,2.002166062,2.230959556,0.875061263,2.999130541,2.955110231,0.477121255,12.18
251.4,0,118.3,192.9,5.8,1043.6,754.3,3,5.527045296,0,4.773223771,5.26217192,1.757857918,6.950431553,6.625790167,1.098612289,2.400365273,0,2.072984745,2.285332228,0.763427994,3.01853407,2.877544108,0.477121255,11.98
165,0,143.6,163.8,0,1005.6,900.9,14,5.105945474,0,4.967031657,5.098646171,0,6.913339657,6.803394264,2.63905733,2.217483944,0,2.15715444,2.214313897,0,3.002425265,2.954676587,1.146128036,16.88
165,128.5,132.1,175.1,8.1,1005.8,746.6,14,5.105945474,4.855928904,4.883559212,5.165357239,2.091864062,6.913538524,6.615529566,2.63905733,2.217483944,2.108903128,2.120902818,2.243286146,0.908485019,3.002511631,2.873087986,1.146128036,33.09
178,129.8,118.6,179.9,3.6,1007.3,746.8,14,5.18178355,4.865994804,4.775756487,5.192401141,1.280933845,6.915028763,6.615797412,2.63905733,2.250420002,2.113274692,2.074084689,2.255031163,0.556302501,3.003158834,2.873204309,1.146128036,34.24
167.4,129.9,128.6,175.5,7.8,1006.3,746.6,14,5.120386158,4.866764924,4.856706812,5.167639043,2.054123734,6.914035517,6.615529566,2.63905733,2.223755454,2.113609151,2.109240969,2.244277121,0.892094603,3.002727473,2.873087986,1.146128036,31.81
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,14,5.149817358,2.610069793,5.149817358,5.054971108,1.410986974,6.914035517,6.752737557,2.63905733,2.236537261,1.133538908,2.236537261,2.195346058,0.612783857,3.002727473,2.932676659,1.146128036,29.75
173.5,50.1,173.5,164.8,6.5,1006.2,793.5,14,5.156177599,3.914021008,5.156177599,5.104732617,1.871802177,6.913936138,6.67645354,2.63905733,2.239299479,1.699837726,2.239299479,2.216957207,0.812913357,3.002684313,2.899546931,1.146128036,33.01
167,75.4,167,164,7.9,1007.3,770.1,14,5.117993812,4.322807275,5.117993812,5.099866428,2.066862759,6.915028763,6.646520377,2.63905733,2.222716471,1.877371346,2.222716471,2.214843848,0.897627091,3.003158834,2.886547123,1.146128036,32.9
173.8,93.4,159.9,172.3,9.7,1007.2,746.6,14,5.157905213,4.536891345,5.07454862,5.149237144,2.272125886,6.914929483,6.615529566,2.63905733,2.240049772,1.970346876,2.203848464,2.236285277,0.986771734,3.003115717,2.873087986,1.146128036,29.55
190.3,0,125.2,166.6,9.9,1079,798.9,14,5.248601774,0,4.829912459,5.11559573,2.292534757,6.983789965,6.683235781,2.63905733,2.279438788,0,2.097604329,2.221674997,0.995635195,3.033021445,2.902492421,1.146128036,19.42
250,0,95.7,191.8,5.3,948.9,857.2,14,5.521460918,0,4.561218298,5.256453162,1.667706821,6.855303419,6.753671264,2.63905733,2.397940009,0,1.980911938,2.282848603,0.72427587,2.977220447,2.933082162,1.146128036,24.66
213.5,0,174.2,159.2,11.7,1043.6,771.9,14,5.363636833,0,5.160204064,5.070161273,2.459588842,6.950431553,6.648855008,2.63905733,2.329397879,0,2.241048151,2.201943063,1.068185862,3.01853407,2.887561041,1.146128036,29.59
194.7,0,100.5,170.2,7.5,998,901.8,14,5.271459912,0,4.610157727,5.136974216,2.014903021,6.905753276,6.804392766,2.63905733,2.289365952,0,2.002166062,2.230959556,0.875061263,2.999130541,2.955110231,1.146128036,24.28
251.4,0,118.3,192.9,5.8,1043.6,754.3,14,5.527045296,0,4.773223771,5.26217192,1.757857918,6.950431553,6.625790167,2.63905733,2.400365273,0,2.072984745,2.285332228,0.763427994,3.01853407,2.877544108,1.146128036,20.73
165,0,143.6,163.8,0,1005.6,900.9,28,5.105945474,0,4.967031657,5.098646171,0,6.913339657,6.803394264,3.33220451,2.217483944,0,2.15715444,2.214313897,0,3.002425265,2.954676587,1.447158031,26.2
165,128.5,132.1,175.1,8.1,1005.8,746.6,28,5.105945474,4.855928904,4.883559212,5.165357239,2.091864062,6.913538524,6.615529566,3.33220451,2.217483944,2.108903128,2.120902818,2.243286146,0.908485019,3.002511631,2.873087986,1.447158031,46.39
178,129.8,118.6,179.9,3.6,1007.3,746.8,28,5.18178355,4.865994804,4.775756487,5.192401141,1.280933845,6.915028763,6.615797412,3.33220451,2.250420002,2.113274692,2.074084689,2.255031163,0.556302501,3.003158834,2.873204309,1.447158031,39.16
167.4,129.9,128.6,175.5,7.8,1006.3,746.6,28,5.120386158,4.866764924,4.856706812,5.167639043,2.054123734,6.914035517,6.615529566,3.33220451,2.223755454,2.113609151,2.109240969,2.244277121,0.892094603,3.002727473,2.873087986,1.447158031,41.2
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,28,5.149817358,2.610069793,5.149817358,5.054971108,1.410986974,6.914035517,6.752737557,3.33220451,2.236537261,1.133538908,2.236537261,2.195346058,0.612783857,3.002727473,2.932676659,1.447158031,33.69
173.5,50.1,173.5,164.8,6.5,1006.2,793.5,28,5.156177599,3.914021008,5.156177599,5.104732617,1.871802177,6.913936138,6.67645354,3.33220451,2.239299479,1.699837726,2.239299479,2.216957207,0.812913357,3.002684313,2.899546931,1.447158031,38.2
167,75.4,167,164,7.9,1007.3,770.1,28,5.117993812,4.322807275,5.117993812,5.099866428,2.066862759,6.915028763,6.646520377,3.33220451,2.222716471,1.877371346,2.222716471,2.214843848,0.897627091,3.003158834,2.886547123,1.447158031,41.41
173.8,93.4,159.9,172.3,9.7,1007.2,746.6,28,5.157905213,4.536891345,5.07454862,5.149237144,2.272125886,6.914929483,6.615529566,3.33220451,2.240049772,1.970346876,2.203848464,2.236285277,0.986771734,3.003115717,2.873087986,1.447158031,37.81
190.3,0,125.2,166.6,9.9,1079,798.9,28,5.248601774,0,4.829912459,5.11559573,2.292534757,6.983789965,6.683235781,3.33220451,2.279438788,0,2.097604329,2.221674997,0.995635195,3.033021445,2.902492421,1.447158031,24.85
250,0,95.7,191.8,5.3,948.9,857.2,28,5.521460918,0,4.561218298,5.256453162,1.667706821,6.855303419,6.753671264,3.33220451,2.397940009,0,1.980911938,2.282848603,0.72427587,2.977220447,2.933082162,1.447158031,27.22
213.5,0,174.2,159.2,11.7,1043.6,771.9,28,5.363636833,0,5.160204064,5.070161273,2.459588842,6.950431553,6.648855008,3.33220451,2.329397879,0,2.241048151,2.201943063,1.068185862,3.01853407,2.887561041,1.447158031,44.64
194.7,0,100.5,170.2,7.5,998,901.8,28,5.271459912,0,4.610157727,5.136974216,2.014903021,6.905753276,6.804392766,3.33220451,2.289365952,0,2.002166062,2.230959556,0.875061263,2.999130541,2.955110231,1.447158031,37.27
251.4,0,118.3,192.9,5.8,1043.6,754.3,28,5.527045296,0,4.773223771,5.26217192,1.757857918,6.950431553,6.625790167,3.33220451,2.400365273,0,2.072984745,2.285332228,0.763427994,3.01853407,2.877544108,1.447158031,33.27
165,0,143.6,163.8,0,1005.6,900.9,56,5.105945474,0,4.967031657,5.098646171,0,6.913339657,6.803394264,4.025351691,2.217483944,0,2.15715444,2.214313897,0,3.002425265,2.954676587,1.748188027,36.56
165,128.5,132.1,175.1,8.1,1005.8,746.6,56,5.105945474,4.855928904,4.883559212,5.165357239,2.091864062,6.913538524,6.615529566,4.025351691,2.217483944,2.108903128,2.120902818,2.243286146,0.908485019,3.002511631,2.873087986,1.748188027,53.72
178,129.8,118.6,179.9,3.6,1007.3,746.8,56,5.18178355,4.865994804,4.775756487,5.192401141,1.280933845,6.915028763,6.615797412,4.025351691,2.250420002,2.113274692,2.074084689,2.255031163,0.556302501,3.003158834,2.873204309,1.748188027,48.59
167.4,129.9,128.6,175.5,7.8,1006.3,746.6,56,5.120386158,4.866764924,4.856706812,5.167639043,2.054123734,6.914035517,6.615529566,4.025351691,2.223755454,2.113609151,2.109240969,2.244277121,0.892094603,3.002727473,2.873087986,1.748188027,51.72
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,56,5.149817358,2.610069793,5.149817358,5.054971108,1.410986974,6.914035517,6.752737557,4.025351691,2.236537261,1.133538908,2.236537261,2.195346058,0.612783857,3.002727473,2.932676659,1.748188027,35.85
173.5,50.1,173.5,164.8,6.5,1006.2,793.5,56,5.156177599,3.914021008,5.156177599,5.104732617,1.871802177,6.913936138,6.67645354,4.025351691,2.239299479,1.699837726,2.239299479,2.216957207,0.812913357,3.002684313,2.899546931,1.748188027,53.77
167,75.4,167,164,7.9,1007.3,770.1,56,5.117993812,4.322807275,5.117993812,5.099866428,2.066862759,6.915028763,6.646520377,4.025351691,2.222716471,1.877371346,2.222716471,2.214843848,0.897627091,3.003158834,2.886547123,1.748188027,53.46
