cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate ,age,ln_cement,ln_blast_furnace_slag,ln_fly_ash,ln_water,ln_superplasticizer,ln_coarse_aggregate,ln_fine_aggregate ,ln_age,sqrt_cement,sqrt_blast_furnace_slag,sqrt_fly_ash,sqrt_water,sqrt_superplasticizer,sqrt_coarse_aggregate,sqrt_fine_aggregate ,sqrt_age,log2_cement,log2_blast_furnace_slag,log2_fly_ash,log2_water,log2_superplasticizer,log2_coarse_aggregate,log2_fine_aggregate ,log2_age,log10_ln_cement,log10_ln_blast_furnace_slag,log10_ln_fly_ash,log10_ln_water,log10_ln_superplasticizer,log10_ln_coarse_aggregate,log10_ln_fine_aggregate ,log10_ln_age,sqrt2_log2_cement,sqrt2_log2_blast_furnace_slag,sqrt2_log2_fly_ash,sqrt2_log2_water,sqrt2_log2_superplasticizer,sqrt2_log2_coarse_aggregate,sqrt2_log2_fine_aggregate ,sqrt2_log2_age,cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate ,age,concrete_compressive_strength
475,118.8,0,181.1,8.9,852.1,781.5,91,6.163314804,4.777441407,0,5.199049365,2.186051277,6.747703891,6.66121515,4.510859507,21.79449472,10.89954127,0,13.45734,2.983286778,29.19075196,27.9553215,9.539392014,8.891783703,6.892391026,0,7.500642736,3.153805336,9.734878941,9.610102063,6.50779464,2.67669361,2.074816441,0,2.25791845,0.949390007,2.930490565,2.892928982,1.959041392,4.668457424,3.301445331,0,3.668424731,1.727219378,5.402846653,5.287279215,3.088590619,475,118.8,0,181.1,8.9,852.1,781.5,91,74.19
469,117.2,0,137.8,32.2,852.1,840.5,91,6.150602768,4.763881877,0,4.925803359,3.471966453,6.747703891,6.733996953,4.510859507,21.65640783,10.82589488,0,11.73882447,5.674504384,29.19075196,28.99137803,9.539392014,8.873444113,6.87282876,0,7.106432078,5.008988783,9.734878941,9.715104009,6.50779464,2.671172843,2.068927612,0,2.139249218,1.507855872,2.930490565,2.924537718,1.959041392,4.653644575,3.290272767,0,3.426196794,2.382121824,5.402846653,5.384364218,3.088590619,469,117.2,0,137.8,32.2,852.1,840.5,91,70.7
425,106.3,0,153.5,16.5,852.1,887.1,91,6.052089169,4.666265285,0,5.033700567,2.803360381,6.747703891,6.787957716,4.510859507,20.61552813,10.31018914,0,12.38951169,4.062019202,29.19075196,29.78422401,9.539392014,8.731319031,6.731997787,0,7.262094845,4.044394119,9.734878941,9.792952934,6.50779464,2.62838893,2.026533265,0,2.18610838,1.217483944,2.930490565,2.947972579,1.959041392,4.540432593,3.210948323,0,3.519873818,2.015445162,5.402846653,5.457492466,3.088590619,425,106.3,0,153.5,16.5,852.1,887.1,91,65.2
388.6,97.1,0,157.9,12.1,852.1,925.7,91,5.962550537,4.575741375,0,5.061961921,2.493205453,6.747703891,6.830550208,4.510859507,19.71293991,9.853933225,0,12.56582667,3.478505426,29.19075196,30.4253184,9.539392014,8.602142091,6.601399391,0,7.302867361,3.596935142,9.734878941,9.854400912,6.50779464,2.589502796,1.98721923,0,2.19838213,1.08278537,2.930490565,2.966470264,1.959041392,4.439925665,3.139097518,0,3.54483098,1.86507518,5.402846653,5.515915011,3.088590619,388.6,97.1,0,157.9,12.1,852.1,925.7,91,57.6
531.3,0,0,141.8,28.2,852.1,893.7,91,6.275326833,0,0,4.954417614,3.339321978,6.747703891,6.795370148,4.510859507,23.04994577,0,0,11.90798052,5.310367219,29.19075196,29.8948156,9.539392014,9.053382903,0,0,7.147713722,4.817623258,9.734878941,9.803646814,6.50779464,2.725339816,0,0,2.151676231,1.450249108,2.930490565,2.951191758,1.959041392,4.801035906,0,0,3.450794186,2.304423403,5.402846653,5.467615166,3.088590619,531.3,0,0,141.8,28.2,852.1,893.7,91,59.2
425,106.3,0,153.5,16.5,852.1,887.1,91,6.052089169,4.666265285,0,5.033700567,2.803360381,6.747703891,6.787957716,4.510859507,20.61552813,10.31018914,0,12.38951169,4.062019202,29.19075196,29.78422401,9.539392014,8.731319031,6.731997787,0,7.262094845,4.044394119,9.734878941,9.792952934,6.50779464,2.62838893,2.026533265,0,2.18610838,1.217483944,2.930490565,2.947972579,1.959041392,4.540432593,3.210948323,0,3.519873818,2.015445162,5.402846653,5.457492466,3.088590619,425,106.3,0,153.5,16.5,852.1,887.1,91,65.2
318.8,212.5,0,155.7,14.3,852.1,880.4,91,5.764563947,5.358941988,0,5.047931079,2.660259537,6.747703891,6.78037635,4.510859507,17.8549713,14.57737974,0,12.47798061,3.78153408,29.19075196,29.67153518,9.539392014,8.316507819,7.731319031,0,7.282625134,3.837943242,9.734878941,9.782015335,6.50779464,2.503518313,2.327358934,0,2.192288613,1.155336037,2.930490565,2.944680034,1.959041392,4.225514323,3.818033491,0,3.532418521,1.944616692,5.402846653,5.44715845,3.088590619,318.8,212.5,0,155.7,14.3,852.1,880.4,91,68.1
401.8,94.7,0,147.4,11.4,946.8,852.1,91,5.995954452,4.550714,0,4.99314998,2.433613355,6.853087878,6.747703891,4.510859507,20.04494949,9.731392501,0,12.14084017,3.376388603,30.77011537,29.19075196,9.539392014,8.650333754,6.565292521,0,7.203592714,3.510961919,9.886915896,9.734878941,6.50779464,2.604009932,1.976349979,0,2.168497484,1.056904851,2.976258249,2.930490565,1.959041392,4.47715864,3.119517992,0,3.484370843,1.837495198,5.547081699,5.402846653,3.088590619,401.8,94.7,0,147.4,11.4,946.8,852.1,91,75.5
362.6,189,0,164.9,11.6,944.7,755.8,91,5.893300298,5.241747015,0,5.10533923,2.451005098,6.850867417,6.627776791,4.510859507,19.04205871,13.74772708,0,12.84133949,3.405877273,30.73597241,27.49181696,9.539392014,8.502235115,7.562242424,0,7.365447589,3.5360529,9.883712448,9.561860708,6.50779464,2.5594278,2.276461804,0,2.217220656,1.064457989,2.975293915,2.878406888,1.959041392,4.363720742,3.707792751,0,3.583481477,1.845501903,5.544003284,5.243263961,3.088590619,362.6,189,0,164.9,11.6,944.7,755.8,91,79.3
379.5,151.2,0,153.9,15.9,1134.3,605,91,5.938854597,5.018603464,0,5.036303041,2.766319109,7.033771,6.405228458,4.510859507,19.48075974,12.29634092,0,12.40564388,3.987480407,33.67937054,24.59674775,9.539392014,8.567956075,7.240314329,0,7.265849421,3.99095486,10.14758654,9.240791332,6.50779464,2.57921178,2.179551791,0,2.18723862,1.201397124,3.054727932,2.781755375,1.959041392,4.413701365,3.506613882,0,3.522164658,1.996867649,5.80339302,4.959510838,3.088590619,379.5,151.2,0,153.9,15.9,1134.3,605,91,56.5
362.6,189,0,164.9,11.6,944.7,755.8,91,5.893300298,5.241747015,0,5.10533923,2.451005098,6.850867417,6.627776791,4.510859507,19.04205871,13.74772708,0,12.84133949,3.405877273,30.73597241,27.49181696,9.539392014,8.502235115,7.562242424,0,7.365447589,3.5360529,9.883712448,9.561860708,6.50779464,2.5594278,2.276461804,0,2.217220656,1.064457989,2.975293915,2.878406888,1.959041392,4.363720742,3.707792751,0,3.583481477,1.845501903,5.544003284,5.243263961,3.088590619,362.6,189,0,164.9,11.6,944.7,755.8,91,79.3
286.3,200.9,0,144.7,11.2,1004.6,803.7,91,5.657040212,5.302807272,0,4.974662634,2.415913778,6.912344731,6.689226065,4.510859507,16.92040189,14.17391971,0,12.02913131,3.346640106,31.69542554,28.34960317,9.539392014,8.16138386,7.650333754,0,7.176921112,3.485426827,9.972405465,9.650513272,6.50779464,2.456821348,2.302979937,0,2.160468531,1.049218023,3.001993174,2.905093968,1.959041392,4.113441611,3.764826651,0,3.468303808,1.829382438,5.629869052,5.32443454,3.088590619,286.3,200.9,0,144.7,11.2,1004.6,803.7,91,76.8
362.6,189,0,164.9,11.6,944.7,755.8,91,5.893300298,5.241747015,0,5.10533923,2.451005098,6.850867417,6.627776791,4.510859507,19.04205871,13.74772708,0,12.84133949,3.405877273,30.73597241,27.49181696,9.539392014,8.502235115,7.562242424,0,7.365447589,3.5360529,9.883712448,9.561860708,6.50779464,2.5594278,2.276461804,0,2.217220656,1.064457989,2.975293915,2.878406888,1.959041392,4.363720742,3.707792751,0,3.583481477,1.845501903,5.544003284,5.243263961,3.088590619,362.6,189,0,164.9,11.6,944.7,755.8,91,79.3
439,177,0,186,11.1,884.9,707.9,91,6.084499413,5.176149733,0,5.225746674,2.406945108,6.785474644,6.562302841,4.510859507,20.95232684,13.3041347,0,13.6381817,3.33166625,29.74726878,26.60639021,9.539392014,8.77807713,7.46760555,0,7.539158811,3.472487771,9.789370619,9.467401765,6.50779464,2.64246452,2.247973266,0,2.269512944,1.045322979,2.946894195,2.849971912,1.959041392,4.577371171,3.647483337,0,3.692990888,1.825285252,5.454105681,5.15813825,3.088590619,439,177,0,186,11.1,884.9,707.9,91,73.3
389.9,189,0,145.9,22,944.7,755.8,91,5.965890296,5.241747015,0,4.982921456,3.091042453,6.850867417,6.627776791,4.510859507,19.74588565,13.74772708,0,12.07890724,4.69041576,30.73597241,27.49181696,9.539392014,8.606960345,7.562242424,0,7.188836073,4.459431619,9.883712448,9.561860708,6.50779464,2.590953235,2.276461804,0,2.164055292,1.342422681,2.975293915,2.878406888,1.959041392,4.443634284,3.707792751,0,3.475472232,2.165736771,5.544003284,5.243263961,3.088590619,389.9,189,0,145.9,22,944.7,755.8,91,82.6
362.6,189,0,164.9,11.6,944.7,755.8,91,5.893300298,5.241747015,0,5.10533923,2.451005098,6.850867417,6.627776791,4.510859507,19.04205871,13.74772708,0,12.84133949,3.405877273,30.73597241,27.49181696,9.539392014,8.502235115,7.562242424,0,7.365447589,3.5360529,9.883712448,9.561860708,6.50779464,2.5594278,2.276461804,0,2.217220656,1.064457989,2.975293915,2.878406888,1.959041392,4.363720742,3.707792751,0,3.583481477,1.845501903,5.544003284,5.243263961,3.088590619,362.6,189,0,164.9,11.6,944.7,755.8,91,79.3
337.9,189,0,174.9,9.5,944.7,755.8,91,5.822749994,5.241747015,0,5.164214382,2.251291799,6.850867417,6.627776791,4.510859507,18.38205647,13.74772708,0,13.22497637,3.082207001,30.73597241,27.49181696,9.539392014,8.40045254,7.562242424,0,7.450386479,3.247927513,9.883712448,9.561860708,6.50779464,2.528788192,2.276461804,0,2.242789809,0.977723605,2.975293915,2.878406888,1.959041392,4.287430054,3.707792751,0,3.63661606,1.755621543,5.544003284,5.243263961,3.088590619,337.9,189,0,174.9,9.5,944.7,755.8,91,67.8
222.4,0,96.7,189.3,4.5,967.1,870.3,3,5.404477562,0,4.571613402,5.243333058,1.504077397,6.874301903,6.76883798,1.098612289,14.91308151,0,9.833615815,13.75863365,2.121320344,31.09823146,29.50084745,1.732050808,7.797012978,0,6.595443985,7.564530601,2.169925001,9.917521265,9.765368986,1.584962501,2.347134783,0,1.985426474,2.277150614,0.653212514,2.985471383,2.939668984,0.477121255,3.861745914,0,3.135859661,3.709263222,1.456475315,5.576578831,5.431468259,1.316074013,222.4,0,96.7,189.3,4.5,967.1,870.3,3,11.58
222.4,0,96.7,189.3,4.5,967.1,870.3,14,5.404477562,0,4.571613402,5.243333058,1.504077397,6.874301903,6.76883798,2.63905733,14.91308151,0,9.833615815,13.75863365,2.121320344,31.09823146,29.50084745,3.741657387,7.797012978,0,6.595443985,7.564530601,2.169925001,9.917521265,9.765368986,3.807354922,2.347134783,0,1.985426474,2.277150614,0.653212514,2.985471383,2.939668984,1.146128036,3.861745914,0,3.135859661,3.709263222,1.456475315,5.576578831,5.431468259,1.93433642,222.4,0,96.7,189.3,4.5,967.1,870.3,14,24.45
222.4,0,96.7,189.3,4.5,967.1,870.3,28,5.404477562,0,4.571613402,5.243333058,1.504077397,6.874301903,6.76883798,3.33220451,14.91308151,0,9.833615815,13.75863365,2.121320344,31.09823146,29.50084745,5.291502622,7.797012978,0,6.595443985,7.564530601,2.169925001,9.917521265,9.765368986,4.807354922,2.347134783,0,1.985426474,2.277150614,0.653212514,2.985471383,2.939668984,1.447158031,3.861745914,0,3.135859661,3.709263222,1.456475315,5.576578831,5.431468259,2.300326634,222.4,0,96.7,189.3,4.5,967.1,870.3,28,24.89
222.4,0,96.7,189.3,4.5,967.1,870.3,56,5.404477562,0,4.571613402,5.243333058,1.504077397,6.874301903,6.76883798,4.025351691,14.91308151,0,9.833615815,13.75863365,2.121320344,31.09823146,29.50084745,7.483314774,7.797012978,0,6.595443985,7.564530601,2.169925001,9.917521265,9.765368986,5.807354922,2.347134783,0,1.985426474,2.277150614,0.653212514,2.985471383,2.939668984,1.748188027,3.861745914,0,3.135859661,3.709263222,1.456475315,5.576578831,5.431468259,2.7355648,222.4,0,96.7,189.3,4.5,967.1,870.3,56,29.45
222.4,0,96.7,189.3,4.5,967.1,870.3,100,5.404477562,0,4.571613402,5.243333058,1.504077397,6.874301903,6.76883798,4.605170186,14.91308151,0,9.833615815,13.75863365,2.121320344,31.09823146,29.50084745,10,7.797012978,0,6.595443985,7.564530601,2.169925001,9.917521265,9.765368986,6.64385619,2.347134783,0,1.985426474,2.277150614,0.653212514,2.985471383,2.939668984,2,3.861745914,0,3.135859661,3.709263222,1.456475315,5.576578831,5.431468259,3.16227766,222.4,0,96.7,189.3,4.5,967.1,870.3,100,40.71
233.8,0,94.6,197.9,4.6,947,852.2,3,5.454466049,0,4.549657476,5.287761853,1.526056303,6.853299093,6.747821241,1.098612289,15.29051994,0,9.726253133,14.06769349,2.144761059,30.77336511,29.19246478,1.732050808,7.86913112,0,6.563768278,7.628627802,2.201633861,9.887220615,9.735048241,1.584962501,2.368844507,0,1.975891136,2.296445794,0.662757832,2.976349979,2.93054153,0.477121255,3.910309443,0,3.118694139,3.750692401,1.464500276,5.547374614,5.403005162,1.316074013,233.8,0,94.6,197.9,4.6,947,852.2,3,10.38
233.8,0,94.6,197.9,4.6,947,852.2,14,5.454466049,0,4.549657476,5.287761853,1.526056303,6.853299093,6.747821241,2.63905733,15.29051994,0,9.726253133,14.06769349,2.144761059,30.77336511,29.19246478,3.741657387,7.86913112,0,6.563768278,7.628627802,2.201633861,9.887220615,9.735048241,3.807354922,2.368844507,0,1.975891136,2.296445794,0.662757832,2.976349979,2.93054153,1.146128036,3.910309443,0,3.118694139,3.750692401,1.464500276,5.547374614,5.403005162,1.93433642,233.8,0,94.6,197.9,4.6,947,852.2,14,22.14
233.8,0,94.6,197.9,4.6,947,852.2,28,5.454466049,0,4.549657476,5.287761853,1.526056303,6.853299093,6.747821241,3.33220451,15.29051994,0,9.726253133,14.06769349,2.144761059,30.77336511,29.19246478,5.291502622,7.86913112,0,6.563768278,7.628627802,2.201633861,9.887220615,9.735048241,4.807354922,2.368844507,0,1.975891136,2.296445794,0.662757832,2.976349979,2.93054153,1.447158031,3.910309443,0,3.118694139,3.750692401,1.464500276,5.547374614,5.403005162,2.300326634,233.8,0,94.6,197.9,4.6,947,852.2,28,22.84
233.8,0,94.6,197.9,4.6,947,852.2,56,5.454466049,0,4.549657476,5.287761853,1.526056303,6.853299093,6.747821241,4.025351691,15.29051994,0,9.726253133,14.06769349,2.144761059,30.77336511,29.19246478,7.483314774,7.86913112,0,6.563768278,7.628627802,2.201633861,9.887220615,9.735048241,5.807354922,2.368844507,0,1.975891136,2.296445794,0.662757832,2.976349979,2.93054153,1.748188027,3.910309443,0,3.118694139,3.750692401,1.464500276,5.547374614,5.403005162,2.7355648,233.8,0,94.6,197.9,4.6,947,852.2,56,27.66
233.8,0,94.6,197.9,4.6,947,852.2,100,5.454466049,0,4.549657476,5.287761853,1.526056303,6.853299093,6.747821241,4.605170186,15.29051994,0,9.726253133,14.06769349,2.144761059,30.77336511,29.19246478,10,7.86913112,0,6.563768278,7.628627802,2.201633861,9.887220615,9.735048241,6.64385619,2.368844507,0,1.975891136,2.296445794,0.662757832,2.976349979,2.93054153,2,3.910309443,0,3.118694139,3.750692401,1.464500276,5.547374614,5.403005162,3.16227766,233.8,0,94.6,197.9,4.6,947,852.2,100,34.56
194.7,0,100.5,165.6,7.5,1006.4,905.9,3,5.271459912,0,4.610157727,5.109575242,2.014903021,6.914134886,6.808928925,1.098612289,13.95349419,0,10.02496883,12.86856635,2.738612788,31.72380809,30.0981727,1.732050808,7.605109074,0,6.651051691,7.371558863,2.906890596,9.974988112,9.823207993,1.584962501,2.289365952,0,2.002166062,2.219060332,0.875061263,3.002770628,2.95708026,0.477121255,3.735437616,0,3.166223117,3.587278405,1.65487546,5.632389199,5.486180156,1.316074013,194.7,0,100.5,165.6,7.5,1006.4,905.9,3,12.45
194.7,0,100.5,165.6,7.5,1006.4,905.9,14,5.271459912,0,4.610157727,5.109575242,2.014903021,6.914134886,6.808928925,2.63905733,13.95349419,0,10.02496883,12.86856635,2.738612788,31.72380809,30.0981727,3.741657387,7.605109074,0,6.651051691,7.371558863,2.906890596,9.974988112,9.823207993,3.807354922,2.289365952,0,2.002166062,2.219060332,0.875061263,3.002770628,2.95708026,1.146128036,3.735437616,0,3.166223117,3.587278405,1.65487546,5.632389199,5.486180156,1.93433642,194.7,0,100.5,165.6,7.5,1006.4,905.9,14,24.99
194.7,0,100.5,165.6,7.5,1006.4,905.9,28,5.271459912,0,4.610157727,5.109575242,2.014903021,6.914134886,6.808928925,3.33220451,13.95349419,0,10.02496883,12.86856635,2.738612788,31.72380809,30.0981727,5.291502622,7.605109074,0,6.651051691,7.371558863,2.906890596,9.974988112,9.823207993,4.807354922,2.289365952,0,2.002166062,2.219060332,0.875061263,3.002770628,2.95708026,1.447158031,3.735437616,0,3.166223117,3.587278405,1.65487546,5.632389199,5.486180156,2.300326634,194.7,0,100.5,165.6,7.5,1006.4,905.9,28,25.72
194.7,0,100.5,165.6,7.5,1006.4,905.9,56,5.271459912,0,4.610157727,5.109575242,2.014903021,6.914134886,6.808928925,4.025351691,13.95349419,0,10.02496883,12.86856635,2.738612788,31.72380809,30.0981727,7.483314774,7.605109074,0,6.651051691,7.371558863,2.906890596,9.974988112,9.823207993,5.807354922,2.289365952,0,2.002166062,2.219060332,0.875061263,3.002770628,2.95708026,1.748188027,3.735437616,0,3.166223117,3.587278405,1.65487546,5.632389199,5.486180156,2.7355648,194.7,0,100.5,165.6,7.5,1006.4,905.9,56,33.96
194.7,0,100.5,165.6,7.5,1006.4,905.9,100,5.271459912,0,4.610157727,5.109575242,2.014903021,6.914134886,6.808928925,4.605170186,13.95349419,0,10.02496883,12.86856635,2.738612788,31.72380809,30.0981727,10,7.605109074,0,6.651051691,7.371558863,2.906890596,9.974988112,9.823207993,6.64385619,2.289365952,0,2.002166062,2.219060332,0.875061263,3.002770628,2.95708026,2,3.735437616,0,3.166223117,3.587278405,1.65487546,5.632389199,5.486180156,3.16227766,194.7,0,100.5,165.6,7.5,1006.4,905.9,100,37.34
190.7,0,125.4,162.1,7.8,1090,804,3,5.250701513,0,4.831508628,5.088213429,2.054123734,6.993932975,6.689599269,1.098612289,13.80941708,0,11.19821414,12.73184983,2.792848009,33.01514804,28.35489376,1.732050808,7.575161033,0,6.970393538,7.340740281,2.963474124,10.09011242,9.651051691,1.584962501,2.280350693,0,2.098297536,2.209783015,0.892094603,3.037426498,2.905256049,0.477121255,3.716102404,0,3.346373282,3.568171776,1.671181621,5.745880963,5.324931338,1.316074013,190.7,0,125.4,162.1,7.8,1090,804,3,15.04
190.7,0,125.4,162.1,7.8,1090,804,14,5.250701513,0,4.831508628,5.088213429,2.054123734,6.993932975,6.689599269,2.63905733,13.80941708,0,11.19821414,12.73184983,2.792848009,33.01514804,28.35489376,3.741657387,7.575161033,0,6.970393538,7.340740281,2.963474124,10.09011242,9.651051691,3.807354922,2.280350693,0,2.098297536,2.209783015,0.892094603,3.037426498,2.905256049,1.146128036,3.716102404,0,3.346373282,3.568171776,1.671181621,5.745880963,5.324931338,1.93433642,190.7,0,125.4,162.1,7.8,1090,804,14,21.06
190.7,0,125.4,162.1,7.8,1090,804,28,5.250701513,0,4.831508628,5.088213429,2.054123734,6.993932975,6.689599269,3.33220451,13.80941708,0,11.19821414,12.73184983,2.792848009,33.01514804,28.35489376,5.291502622,7.575161033,0,6.970393538,7.340740281,2.963474124,10.09011242,9.651051691,4.807354922,2.280350693,0,2.098297536,2.209783015,0.892094603,3.037426498,2.905256049,1.447158031,3.716102404,0,3.346373282,3.568171776,1.671181621,5.745880963,5.324931338,2.300326634,190.7,0,125.4,162.1,7.8,1090,804,28,26.4
190.7,0,125.4,162.1,7.8,1090,804,56,5.250701513,0,4.831508628,5.088213429,2.054123734,6.993932975,6.689599269,4.025351691,13.80941708,0,11.19821414,12.73184983,2.792848009,33.01514804,28.35489376,7.483314774,7.575161033,0,6.970393538,7.340740281,2.963474124,10.09011242,9.651051691,5.807354922,2.280350693,0,2.098297536,2.209783015,0.892094603,3.037426498,2.905256049,1.748188027,3.716102404,0,3.346373282,3.568171776,1.671181621,5.745880963,5.324931338,2.7355648,190.7,0,125.4,162.1,7.8,1090,804,56,35.34
190.7,0,125.4,162.1,7.8,1090,804,100,5.250701513,0,4.831508628,5.088213429,2.054123734,6.993932975,6.689599269,4.605170186,13.80941708,0,11.19821414,12.73184983,2.792848009,33.01514804,28.35489376,10,7.575161033,0,6.970393538,7.340740281,2.963474124,10.09011242,9.651051691,6.64385619,2.280350693,0,2.098297536,2.209783015,0.892094603,3.037426498,2.905256049,2,3.716102404,0,3.346373282,3.568171776,1.671181621,5.745880963,5.324931338,3.16227766,190.7,0,125.4,162.1,7.8,1090,804,100,40.57
212.1,0,121.6,180.3,5.7,1057.6,779.3,3,5.357057862,0,4.80073697,5.19462213,1.740466175,6.963757469,6.658396081,1.098612289,14.56365339,0,11.027239,13.42758355,2.387467277,32.5207626,27.91594526,1.732050808,7.728600811,0,6.925999419,7.494255587,2.510961919,10.04657837,9.606035006,1.584962501,2.326540669,0,2.084933575,2.255995727,0.755874856,3.024321442,2.891704676,0.477121255,3.8162355,0,3.320728685,3.664366733,1.545143125,5.702697835,5.283554226,1.316074013,212.1,0,121.6,180.3,5.7,1057.6,779.3,3,12.47
212.1,0,121.6,180.3,5.7,1057.6,779.3,14,5.357057862,0,4.80073697,5.19462213,1.740466175,6.963757469,6.658396081,2.63905733,14.56365339,0,11.027239,13.42758355,2.387467277,32.5207626,27.91594526,3.741657387,7.728600811,0,6.925999419,7.494255587,2.510961919,10.04657837,9.606035006,3.807354922,2.326540669,0,2.084933575,2.255995727,0.755874856,3.024321442,2.891704676,1.146128036,3.8162355,0,3.320728685,3.664366733,1.545143125,5.702697835,5.283554226,1.93433642,212.1,0,121.6,180.3,5.7,1057.6,779.3,14,20.92
212.1,0,121.6,180.3,5.7,1057.6,779.3,28,5.357057862,0,4.80073697,5.19462213,1.740466175,6.963757469,6.658396081,3.33220451,14.56365339,0,11.027239,13.42758355,2.387467277,32.5207626,27.91594526,5.291502622,7.728600811,0,6.925999419,7.494255587,2.510961919,10.04657837,9.606035006,4.807354922,2.326540669,0,2.084933575,2.255995727,0.755874856,3.024321442,2.891704676,1.447158031,3.8162355,0,3.320728685,3.664366733,1.545143125,5.702697835,5.283554226,2.300326634,212.1,0,121.6,180.3,5.7,1057.6,779.3,28,24.9
212.1,0,121.6,180.3,5.7,1057.6,779.3,56,5.357057862,0,4.80073697,5.19462213,1.740466175,6.963757469,6.658396081,4.025351691,14.56365339,0,11.027239,13.42758355,2.387467277,32.5207626,27.91594526,7.483314774,7.728600811,0,6.925999419,7.494255587,2.510961919,10.04657837,9.606035006,5.807354922,2.326540669,0,2.084933575,2.255995727,0.755874856,3.024321442,2.891704676,1.748188027,3.8162355,0,3.320728685,3.664366733,1.545143125,5.702697835,5.283554226,2.7355648,212.1,0,121.6,180.3,5.7,1057.6,779.3,56,34.2
212.1,0,121.6,180.3,5.7,1057.6,779.3,100,5.357057862,0,4.80073697,5.19462213,1.740466175,6.963757469,6.658396081,4.605170186,14.56365339,0,11.027239,13.42758355,2.387467277,32.5207626,27.91594526,10,7.728600811,0,6.925999419,7.494255587,2.510961919,10.04657837,9.606035006,6.64385619,2.326540669,0,2.084933575,2.255995727,0.755874856,3.024321442,2.891704676,2,3.8162355,0,3.320728685,3.664366733,1.545143125,5.702697835,5.283554226,3.16227766,212.1,0,121.6,180.3,5.7,1057.6,779.3,100,39.61
