f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,label
-8.524278,1.9386636,-2.7647054,5.7446914,0.64027995,-0.5265462,4.342281,-2.1138327,-0.4036718,-0.33527827,-1.6872995,1
-2.7856762,5.438879,2.3492255,3.3759787,-4.8789124,-2.2702022,3.2488105,3.283283,-0.8183544,0.107602574,1.0597779,0
-2.399356,1.2546716,-3.2298367,-3.033013,-9.115233,-3.5483274,0.42362982,0.9296289,-0.29239082,-1.445406,-0.7223021,0
-2.1243396,-7.4211326,0.6223354,-0.4034818,1.9447852,1.8292285,-2.9012356,-1.2448555,-0.8169044,2.0370486,0.9274834,1
2.6625016,5.978073,0.6065896,-5.2430367,-4.486738,-2.321736,0.9035792,-5.133504,3.2180161,1.9543369,-1.8365132,0
-5.167894,-5.6190825,-1.048366,1.8386407,-1.0313019,2.185468,-1.1446055,-4.680538,0.5265216,-1.776692,0.9850643,0
21.06929,8.723857,-16.241972,6.358999,-12.13292,15.476811,-11.069052,3.2135952,7.7100644,8.649015,4.6930623,1
8.765909,1.4517869,2.5213344,-5.166503,-0.23811111,3.3646317,-3.4559813,7.3625383,-1.633724,-4.8391857,-0.41662717,1
2.9549942,0.72698015,3.2648137,-1.6468182,-5.955768,6.508708,7.5811777,-4.7538095,-5.573532,-11.814176,-5.7280874,0
4.608477,-7.187666,2.121007,-2.9937267,-0.3981557,-0.9003637,0.28535807,-1.7033672,0.8395867,4.625985,-4.1894345,0
-2.4037085,6.718952,4.1849465,4.4311833,7.0387206,6.9595857,-4.349752,1.0649619,-3.7514331,0.7117005,-7.621434,0
5.5465336,2.5379548,8.748347,-2.3459148,2.2101011,-0.733381,-4.2515397,0.7585717,-5.396237,1.879047,-3.856007,0
-1.9740907,9.796228,0.64205754,-8.072887,1.0951946,-3.2333734,-4.3342113,-3.7817385,-3.6646523,3.7351263,0.35393065,0
2.0988133,11.819085,4.3886604,-3.069546,0.08826407,-0.032833062,0.19159885,-5.0587645,-1.2112087,5.451015,-6.4668903,0
-7.6001954,1.9220814,-1.7255975,5.575172,4.3548107,0.053585105,2.531675,2.4170294,1.0840676,-0.11159161,-2.0505803,1
-2.0893793,5.075206,-2.6830683,-5.984476,-6.985634,-5.278452,2.246313,-2.1738873,1.2777914,-0.024487399,1.2566004,0
0.09710432,-4.376816,-3.1973515,-5.8129926,-2.6791391,-0.7385926,-6.7369294,2.0382657,-0.36343718,-3.26093,-1.6405071,1
-1.8584399,2.8186028,-2.0060349,-9.510564,6.1985793,6.611191,-1.5975767,-6.2915425,1.9796273,-5.9333487,7.761018,1
-4.0880384,4.844857,4.4530373,7.336487,1.2581508,0.72877115,5.4262724,-0.5451084,-2.5419688,1.8918403,-0.92305905,1
27.345545,15.263345,-10.84692,10.087952,-10.759349,10.216303,-13.227679,-2.7799766,7.5581493,14.78023,-3.5440753,0
-1.8427819,-5.355719,1.9430627,-0.35207346,-2.4730904,1.3412417,0.35541803,1.8170311,-2.4712842,4.395741,3.3643618,1
7.8880925,4.179847,-6.9434724,2.0590105,-8.28284,4.513885,-7.1771626,2.3587694,1.5519853,5.1554756,-0.085803255,1
13.37201,-4.0986967,5.1841536,-3.0177615,4.7331357,-3.1517913,4.5660806,1.2595742,5.6849594,-0.61290014,0.32435986,1
-9.196319,2.7741961,-5.945281,0.7581307,0.27111512,-0.31193358,0.6384311,3.0086565,1.2678181,-3.209404,-1.0246271,1
-5.2706203,5.6270623,-2.4925916,-0.66098374,-4.8484693,-6.1724186,4.9902406,-1.2434888,0.5718393,1.2088339,-0.55874985,0
-2.0193107,11.951618,5.34766,-0.9856341,5.7318826,-6.4892845,-3.4909134,-1.2159729,2.3491893,2.743487,-0.19468607,0
3.8748713,-7.020455,5.9259396,2.9345942,5.746485,1.5851281,1.5132377,-1.8611097,0.82587445,3.0308084,1.3376294,1
-6.0628614,-2.1030664,-1.7054704,3.4815354,-0.6167483,0.6237718,-1.591707,2.2657194,0.5689642,-3.1278615,2.015767,1
3.6751046,-0.7079421,1.2249879,0.3585902,-5.6725183,4.3947406,7.3999434,-2.6370203,-4.963731,5.4985657,-7.655945,0
-6.6709957,3.8421495,-2.9719937,-1.5704916,2.4131,-2.839728,-0.121685,2.1430514,3.0946352,-0.012104007,2.1847126,1
1.763517,-3.1673844,3.9501743,1.3579437,1.2605191,-1.3054209,0.57600933,-1.0798845,0.6083154,0.7673605,3.8342845,0
3.9900973,-1.449439,3.8153145,-1.9611057,-0.28367412,-2.9055767,-5.7310896,-1.337525,-0.10419137,-1.6594741,-0.6340426,0
-2.769535,-5.532742,3.2143037,1.5967002,0.3213288,0.2142866,1.8454479,-2.2972112,-1.5143063,3.8604105,3.096474,1
-3.1074474,6.113971,1.1082872,2.316789,8.295326,-2.3951526,1.1389602,0.90705913,2.8797438,2.2675657,-1.3155977,1
2.4012284,6.5433373,-0.6615045,-8.011541,-2.798276,6.6002297,1.5288978,-14.056557,3.1827898,-2.97378,-1.5076482,0
-2.4186263,1.7127011,2.9677057,1.6741924,-4.086581,-2.3600519,-2.7915032,1.780731,-3.5829515,-0.41827235,4.063934,0
-6.5886307,-1.505095,-2.197645,5.1809597,0.22042598,1.2838529,-1.6228983,1.1995484,0.22967854,-1.4857357,-1.0060637,1
-0.044822823,-0.4908495,3.4422672,5.0983624,1.5619037,2.3456585,1.54904,0.23556124,-2.3305295,-0.8381983,-0.5066213,1
-7.025843,8.290589,-2.7646532,-1.4429169,2.469132,-3.071546,0.4731794,2.6002698,-1.5395831,1.2608365,-0.6573437,1
0.7169481,-6.4446855,-1.1874137,-3.8298879,3.0950842,-2.2939594,-0.48742306,0.805971,2.6030686,-2.2613888,-0.5804381,1
-0.89626455,4.759354,6.7511015,5.2573185,-3.9512942,-0.040480047,5.2456117,-2.2480733,-4.254654,1.6704855,1.2620977,0
-6.170402,-3.5458457,-5.1623454,0.53920776,-3.138589,2.0037355,-2.2726479,0.73439014,-2.6171005,0.10137674,-1.7147264,1
-0.96283466,-1.6337337,0.08537749,0.98255414,-0.30717376,-3.2431655,-7.415418,-2.3760107,3.5651233,-3.1268487,-1.0345925,0
-7.846095,5.3969474,0.47421852,6.083772,4.527269,1.7785769,6.760332,2.5093918,-0.29825693,3.2521875,-1.7345303,1
1.3157231,-5.8579855,4.6961064,-2.8383029,-0.45054734,2.2182155,-1.4961573,4.5610237,-0.5273396,0.94992685,5.1891603,1
-9.053388,3.7492325,-4.1422396,3.891298,2.5070133,-1.1915237,2.6094277,2.640547,2.0167618,-2.0929487,-0.71664274,1
2.1125035,-4.9556456,1.7295693,-4.717086,5.6970325,5.7730594,3.6183035,-2.173885,3.5056648,-1.2179234,-0.1673072,1
-1.3095306,-9.181574,-0.5180265,-3.3994384,1.014759,1.5990574,0.06277552,0.32280716,-0.2311595,2.5129914,-1.6038178,1
-1.1926212,4.0357795,1.4612911,-2.5815232,-1.1998334,-5.8567643,-3.8940792,3.2281694,1.4204222,-0.16867027,2.0124433,0
7.219258,-5.391571,-1.9318792,-0.71911186,4.2108707,-5.534924,-1.480528,-4.3118687,0.90019697,-0.3959671,0.107337534,0
12.40145,-0.9141579,5.2926526,-1.1416087,5.166008,-5.04722,-3.3336728,-1.9901161,5.0283594,-2.8693318,-3.5113444,0
-4.6339574,3.3265965,-5.2686067,-3.3396688,-1.5222625,-4.7363906,0.6805432,-0.18624474,0.5649999,-0.39750284,-1.7153678,0
0.93969166,-8.049824,-1.5421562,-4.5518184,1.0125523,-0.48101434,-4.332257,-0.010794277,2.0860138,-1.4380453,-1.2419846,1
-6.4964986,-6.982241,-1.9435766,1.5038701,0.4611891,5.051291,1.0924697,-2.9812138,-2.5977101,1.754386,-0.26771373,1
8.987826,-3.3649778,3.4786232,-4.8016887,0.31974348,2.496411,8.971784,7.278186,-0.91921633,1.8744861,-0.74169135,1
-2.3201153,-5.669124,-0.17103557,0.5149743,-0.72272694,0.6036533,-3.5613227,-3.3333488,-1.0893486,2.3477497,-2.0335753,0
-5.47908,-3.9629142,-2.3411872,0.9029552,-3.668692,2.185738,-1.2082477,1.1004478,-3.3731287,1.6568297,1.1274492,1
6.156269,-7.529143,6.635032,-0.56626827,3.2147598,0.6015879,3.1659358,1.9933243,1.2968,4.4697495,1.6218349,1
4.538139,-5.540811,1.0026213,-3.1392763,-1.8840246,-4.637039,-0.40990776,-1.8693761,1.223329,0.36055607,-1.6363974,0
12.680464,-4.084956,-2.3004944,-4.2494607,2.8254385,-3.1273685,1.7259953,8.133899,-1.2149729,-0.95019156,-1.2521473,1
-7.577313,-1.4683175,-3.897448,2.4229333,-0.1453314,2.1492019,-0.3199215,4.141973,0.620966,-3.973,2.1441393,1
1.1587988,-3.5670922,4.9691734,-0.2942532,0.13858086,-2.5465198,-4.2878504,-2.4951882,1.8444848,-1.1753312,3.0191727,0
-7.5902176,-0.7124287,-3.3791,0.18532294,1.7564383,4.594836,1.1918676,0.8942344,-0.4629162,-2.1140704,1.6918511,1
3.9830241,-2.9586716,7.004438,-1.4459754,-1.5809858,-4.45976,-0.40149444,-1.5824218,4.0069118,0.96325344,4.609009,0
-4.2280593,1.1362573,1.593397,3.283896,-2.9821477,-1.0670396,0.7024173,4.402059,-0.82848376,-0.5229301,5.327086,1
-4.524094,-8.465659,-0.8043276,-1.6391546,-0.20356582,5.824811,-0.56562316,-1.3218893,-4.0899677,2.3827891,-0.46719936,1
-9.008198,0.44824612,-3.5722854,2.9739819,4.4002366,4.6149435,3.3427188,2.9450612,1.5138134,-1.5422047,-1.7622476,1
-2.5154083,10.7136755,0.18593985,-2.9143257,-1.063209,-3.1938972,3.775421,-2.9550695,2.426333,2.752042,-1.6058295,0
-4.667305,-3.161422,-3.6077025,-5.3654385,-1.5845002,5.98088,-4.1629415,0.5070083,-1.5775659,-3.0585566,1.4658005,1
-0.20069808,-7.4834785,3.9356759,-1.3473358,-0.45942524,0.42830282,-1.2993373,-2.236266,1.3298248,1.1062461,2.85466,1
-6.517416,-2.0965424,-2.8182752,3.694696,0.18106645,0.8926726,-1.9282199,0.08341846,-0.45196566,-2.6880805,0.5395498,1
-1.4462237,-1.8523611,4.596695,0.81106615,0.45161623,3.119319,-0.031969886,0.304512,-3.7272103,1.5618144,1.8031948,0
2.0770855,-7.082315,-1.593054,-4.4855647,1.3572142,-4.18097,-3.1487348,-3.228883,4.342871,-3.073982,-2.2064521,0
1.7503579,5.4369645,1.60252,5.546374,-2.2157636,-3.0441267,0.143692,-4.866546,5.0422783,-0.5080792,-7.28889,0
-9.078174,-1.5436343,-5.6008925,2.6064243,-0.36749384,3.1943872,1.2191421,2.82339,0.33895412,-3.5234964,-0.61614984,1
-6.632129,8.158169,-1.3862576,1.23249,4.4566727,-4.5059557,2.147797,2.1980956,1.7015711,2.13711,-1.481674,1
6.0023303,-3.8590074,-1.5789913,-4.745918,-4.0888042,-4.003266,-0.12753507,2.5661218,0.5105297,-0.68511987,-0.7383186,0
-8.791081,-1.8519237,-5.1986895,2.2134042,-0.30431893,3.6373677,-0.36412662,3.0371015,0.4967395,-2.3376536,-1.4135863,1
3.5701232,-2.7084496,-0.61877817,-1.6934587,5.670046,-3.2553537,4.593989,0.22073579,0.14012375,-1.5551153,-3.5965903,0
-1.7617049,-0.20632407,6.2402225,3.0139039,-0.99154836,-1.7328234,-4.03287,-1.0282551,-0.3760856,0.48520437,4.388744,0
-2.6370378,5.913546,2.391686,6.7701783,-5.1033783,-1.6370955,6.7537694,-4.4943843,0.040070932,-2.0137572,-1.774559,0
2.0909562,6.5345335,3.8599708,2.3778734,-4.8209453,-3.4175477,0.51531744,1.8156656,-4.2773848,-4.560341,-1.7429519,0
1.2654456,8.22383,9.800066,4.343149,-3.9556553,-2.2093914,-1.0732863,-1.3581481,0.79731596,-1.3901156,1.0987152,0
-5.965685,6.5096498,-1.8147761,-2.8987265,6.9708943,-1.4244753,-0.5560822,1.185643,4.0940685,0.7950718,2.066187,1
32.29833,20.154325,-14.3875,10.677278,-7.162823,26.754549,-2.069354,-8.677884,23.355906,2.1866343,7.21256,0
2.9664035,-7.2154617,1.2575487,-4.3684154,-2.5729976,-1.6310004,1.8650819,-0.9238999,-1.4539586,3.3651302,-2.0886488,0
-6.0736065,-3.7715778,1.0718865,4.994236,0.5586098,2.627653,2.1824136,-1.8663292,-1.9256974,2.6401756,1.7834408,1
1.5771905,-4.9776955,-1.7172593,-0.3259224,1.5091227,-1.9235419,-4.0776396,-4.995066,0.9848801,-0.5106179,-1.1179037,0
-0.92548347,-1.2360759,2.6883867,-0.4722871,-2.4452083,-0.60080177,-3.7149012,1.2226962,-4.8077602,1.1111192,2.6710105,1
1.5393605,-7.2743382,-0.9797683,-3.6164267,1.7760057,-2.0413494,2.8749704,2.424634,-0.498775,3.2627118,-3.5335288,1
18.451773,-0.51330334,-2.421429,0.77438664,7.325237,-1.578796,3.3408177,8.869556,-1.7755115,-0.4516508,0.7546826,1
6.3989615,-3.690711,-1.0285763,-1.6500831,1.673141,-5.056932,2.9324896,-3.9774225,1.311243,-0.47246635,-4.0365996,0
0.8300942,-2.664588,2.575213,-3.489796,-1.3861544,-2.3864639,-6.0993185,0.5234676,0.057553206,-2.3090818,2.9005175,0
-0.787494,2.4133837,4.5331717,5.6610837,4.0451636,-1.8461401,-1.199721,3.9713442,1.9152185,-0.46078983,2.0110707,1
16.402359,3.7303686,3.6118016,-4.971071,0.048990835,6.590379,0.5352758,6.6190643,1.6719508,-8.482906,-1.4526925,1
-7.6126075,4.4789243,-4.0877585,-0.6162429,-0.6876926,-4.1617875,3.380537,1.9432,1.9097031,1.6137267,-0.23705351,1
-6.9543533,-1.5393128,-3.02113,2.4100559,0.4318506,2.7283354,-1.4736046,2.9047236,1.1439998,-3.0188398,2.2325485,1
3.3952932,-6.8140645,5.230217,-0.6998982,-1.417942,-1.6829948,1.4223845,-3.5358279,1.1062689,3.1717346,-0.3352544,0
3.5266085,3.0326064,4.362579,-4.152549,-2.2294219,-2.6109443,9.367274,1.6448694,1.0992517,-1.5909781,4.5021524,0
-4.6013956,8.327907,2.0956144,-1.078009,2.870574,-4.5897427,-4.5794477,0.57221603,-0.66128373,2.3540576,-1.4205989,0
14.911885,-1.3502272,-2.4862216,3.7213032,1.6359583,1.321278,6.6184697,-8.90816,1.8469415,1.2777286,-12.559672,0
-3.6027477,3.878402,-1.013975,0.1014662,-7.5551653,-5.634551,2.4657395,-0.35826024,0.3275384,-1.6792318,1.7437389,0
-2.4128726,0.8705695,1.4856186,5.004385,-3.353505,2.029346,-0.28134984,-1.7099258,2.2322192,-2.0098264,-1.9292457,0
-1.9781852,4.521501,-0.75890833,-0.17573355,-3.9066083,-7.0982847,3.8305523,-3.1213446,4.029064,0.92196494,-0.70509756,0
4.8539085,-1.9699986,2.523688,-2.8052588,-7.590533,6.766847,9.749944,-1.5109867,-1.9180251,7.745144,-8.305175,0
10.945514,-4.613555,3.499432,-4.452866,2.1229365,-2.4435291,1.9157306,6.717835,2.1583276,-1.538316,1.826158,1
4.99138,-5.8843603,-0.26305255,-4.764663,-0.82428974,-4.6377673,1.9361097,1.1711215,0.53615755,1.6808985,-1.3633195,0
-5.9865446,8.50363,-1.8288085,-4.483448,0.1763069,-5.41164,2.6012745,-3.0605733,2.0051641,2.5813446,0.71130365,0
3.2626688,-3.1683807,3.8239422,0.87938946,-5.728193,-1.4988425,-0.07338208,-2.9715583,1.6670233,1.5853497,0.31024513,0
-4.4454513,4.398476,-0.25898388,0.7111088,-2.6879387,-4.200394,-3.1246023,3.715817,-3.0376256,-0.4672576,0.7661121,0
-7.5171113,0.58581495,-4.8773646,1.0081003,0.020640276,0.12219418,-0.80188876,2.9762557,1.8308524,-4.5110846,-0.1659607,0
-2.3041935,-1.5583123,0.64869934,-0.4165087,-2.3055906,1.4577209,-0.22543949,0.5901164,0.9396169,1.3793635,-1.4858485,0
-4.255851,-2.2349813,-2.5058823,0.57369214,-3.3087466,-1.1909579,-3.93965,-0.528293,-0.15901813,-1.7353235,0.11674841,0
-7.513925,13.0005455,-3.1768117,-7.905278,8.69288,-1.5112253,0.9963087,-1.845804,-1.2246777,6.9593506,0.015253211,1
-2.2544997,1.2281911,0.82557297,0.02746719,-6.9133806,2.9009132,4.915344,-2.915891,-1.2607822,-2.2065117,2.783563,0
-4.9221125,2.5426946,-5.3076596,-4.6465874,-4.715098,-4.657134,0.47075006,-0.31021997,0.25128764,0.636068,-0.44333735,0
6.857172,1.7248406,5.823024,1.0294188,1.6503054,6.653611,-4.446809,5.8533616,-5.867127,-0.61520964,2.959876,1
-5.6359105,-2.4331589,-6.1902094,-0.9534183,-2.3780167,1.4302801,-3.3541913,-1.3839303,-3.6267788,-0.52188873,-3.818533,0
8.010412,-2.2934275,2.5856469,0.92652774,3.2776506,-6.041427,2.521751,-5.5144205,3.1843889,-0.6442952,-3.034749,0
-1.1488874,-2.2397563,-0.5971583,2.854163,-3.572861,-3.862655,-1.6651199,-3.0093558,1.7549795,0.37435168,-0.6454736,0
-3.336832,-2.2391818,-1.0769224,2.6034682,-3.194592,-3.6447146,-2.420797,-3.9370399,2.736902,-1.7250911,0.81089544,0
-0.7031763,10.0176935,-1.8637608,-6.0258236,-5.144054,-2.0514443,6.2282968,-8.66468,2.207054,2.5943494,-1.9277287,0
-3.2630985,-7.3636217,-1.9054844,-2.4806325,-0.33142075,1.8470235,-1.6894299,-1.0509627,-2.0832038,1.7886455,-1.3372804,1
-8.06598,-2.1734488,-1.9267437,5.850382,0.19173324,1.735299,0.8614081,-0.7141961,-1.0727612,-0.99567676,0.49036965,1
-6.3432674,-0.12733798,-7.7422285,-3.3816686,-1.8168979,0.99172354,-1.7676134,4.1825337,-0.16546477,-2.620444,-1.8968793,1
-4.746924,-6.7927938,-0.8384741,1.5166346,-0.6180366,3.6176143,-3.2447546,-1.3093466,-0.6826299,0.8754239,0.5000251,1
1.9235965,-4.7375374,1.5141525,-5.6725354,-2.8568249,-3.5871131,1.6664224,1.7374293,1.3723017,-0.6900867,2.464493,0
-2.1746876,-2.735469,5.1334014,7.739294,5.1987348,2.2812352,1.0000119,-0.84489477,0.9905388,0.6461898,2.9491742,1
5.4743924,1.832889,5.4815183,4.8299017,1.8770996,5.191213,-2.2222455,5.58372,-2.0140882,-2.758637,2.5160136,1
-3.920638,-5.917194,-0.20743132,-0.9780375,-2.458455,2.74404,-2.5450912,0.18153876,-1.928477,1.8584323,1.7812834,1
4.6598806,-4.1869435,4.937736,-4.2920666,0.9448366,-0.6950706,3.304227,6.153362,-1.5077624,2.6879103,1.3960234,1
-5.423175,-4.5676656,1.0898181,1.4483596,-2.1317847,4.157309,4.9134836,-1.3241837,-3.6442084,4.7931676,1.4227877,1
-4.7756834,-7.8818564,-0.31215295,1.4468784,2.3449628,5.270236,-0.75365025,-2.157653,-1.8781307,1.7868884,0.5543955,1
8.607719,-2.463562,3.153078,-1.3564898,3.5385292,-5.781248,-1.0680106,-3.1826067,5.6909437,-2.8404448,-3.485807,0
-2.0514803,-6.411069,-0.92781025,-2.6524243,-2.3681812,-1.3991454,-3.436668,-2.7027485,0.039950527,0.026405768,0.12762523,0
1.3917056,6.4735065,8.143426,-0.09185936,-2.5453148,7.0651393,-6.027906,3.9997752,-8.852744,2.1282341,-3.2299514,0
-5.2371607,-4.4537754,-1.80523,2.639731,-2.7331622,0.8351227,-2.338434,-0.5188666,0.26863185,-0.669624,1.2883729,1
-0.7070116,-5.8797946,-0.3675885,0.043327842,1.3278965,3.3037117,-5.4984913,0.6923449,-0.012373595,-3.5051153,0.8616855,1
-4.023766,9.236758,-1.7074833,-6.5465865,-2.6051745,-4.8635054,4.014862,-3.5202944,-0.26349568,2.7515717,0.4521062,0
-6.2878904,-3.4490669,-5.1135807,0.65258104,-2.4043603,2.133078,-3.7552574,0.46085992,-3.0983703,-1.0453866,-0.6345149,1
5.0416603,-7.989028,-0.49301824,-4.5399137,1.6090165,-0.3451119,-3.2897205,-0.11979615,0.7564276,-0.15443602,-1.458204,1
-2.6584291,9.784778,0.27724752,-12.864628,3.1569724,1.921995,-3.9536421,-8.543091,-3.0686707,2.1190243,6.230461,0
-5.358617,0.6504107,-2.2669227,3.787911,-1.3088535,-2.208956,1.8087914,-3.028804,-1.2245617,-0.17205551,-2.6858675,0
1.2228456,-3.4347034,3.133642,3.285628,-4.73978,1.2603049,2.3504448,-5.1640606,1.1324406,2.8721354,-3.0935085,0
18.20846,6.0118723,-9.75708,5.6016545,-2.8471224,6.4003105,-8.818936,1.8666961,4.666081,2.4169564,-2.3812475,0
1.9137833,-0.8558804,9.377698,7.1264515,5.636787,4.944978,1.431643,0.029821014,-1.4046341,3.6627347,1.3068726,1
13.92478,7.838759,-12.222403,6.705801,-8.0727415,8.185837,-5.9172335,-5.8278766,3.6674862,5.021077,3.8136404,0
0.052400805,2.3408742,-0.2042625,2.5110562,-7.1210656,-1.6678439,4.35125,-3.1232653,2.5336323,2.356848,-6.9270988,0
-2.9600813,-9.020414,0.60266525,-0.3039912,3.1294415,3.5440085,0.17130989,-2.5127897,0.015850894,1.9520661,-0.1372259,1
-2.663284,-3.4428513,-1.5600046,-3.7171402,-7.341023,1.0088177,-0.22752257,-0.06322215,-3.0901597,0.9825488,1.3627665,0
2.2315822,4.7141056,6.90186,0.8440554,3.1179783,4.217171,0.3021401,0.36381894,0.5269658,-0.2736741,-1.2790563,1
1.4860952,1.2831315,5.641307,7.3968086,4.1493087,2.1695106,0.46020916,4.7559743,0.4092023,1.3290854,2.0238585,1
-1.9577012,0.6841368,5.841172,6.0010014,5.140933,2.5327153,-6.60214,-0.14044227,-0.24732728,-1.634159,0.26106477,0
-0.29515657,14.407562,4.1766453,-0.047819242,4.4583306,0.82662237,0.61646,4.777921,-1.751217,3.287694,-3.4145298,1
-5.162997,4.499796,-2.8718505,-1.2731006,-1.3493034,-3.000594,-1.2637137,4.645424,-2.8029447,0.40127072,-0.2967686,0
0.24150583,9.435668,0.666722,-6.523641,-7.8844957,-0.9379345,3.4623113,-6.1278067,-1.462517,0.8316249,-3.4023294,0
-2.911927,2.2045963,0.5795506,4.133384,8.185035,7.764726,3.395342,3.261467,2.37535,-2.8462043,-2.1947165,1
-5.776806,-2.612276,-4.648162,-0.8305074,-2.9670503,1.7312099,-4.298478,0.76088727,-0.06881009,-2.5601413,-1.1641527,1
1.3260635,-8.965167,1.1588112,-4.0207267,2.670491,1.3439397,-1.8857242,2.5175252,0.13752396,1.4008926,1.4695894,1
1.9893398,-7.207919,4.1074147,-2.6155548,1.8956211,-0.13522471,1.7928782,1.5173236,0.27755082,3.4696093,2.4666164,1
-6.0024557,-3.401483,-1.4623121,2.7115963,-3.1992223,1.7211385,-0.844485,1.4254104,-3.7062283,2.0333598,1.1706132,1
-0.5289804,-2.7896812,3.3060055,5.74248,3.016299,1.59816,-1.7119254,1.11215,-1.1001887,1.6889408,0.6168771,1
19.95907,1.100459,-19.242725,7.8636756,5.3663473,-1.334199,-0.7955244,2.801324,-4.4570827,4.090011,9.659486,1
-4.4417734,-7.6955724,-1.54823,-0.54660064,0.3160794,4.41927,-1.2202928,-1.8728714,-2.8955219,1.0955069,-0.0008219815,1
-2.0408366,-9.467987,1.3799925,-1.2004249,1.5869476,2.3232424,-1.5030894,-2.3460217,0.96129686,1.6815683,1.5223709,1
0.7441992,-3.6556656,2.2892058,-3.5133903,-1.1479487,-2.2566557,1.7128773,2.4140322,-3.33318,3.0903687,1.1580448,1
-6.4313264,-1.3331604,-2.112886,3.1643412,-1.7007929,-0.8105188,0.36473328,0.11000531,1.1961076,-0.80161554,0.1484045,1
2.441075,5.5295095,9.316646,0.69759125,0.17922327,5.9458046,1.8005924,1.9836591,-5.3121595,3.1950626,-0.708431,1
-0.8535038,-5.79417,1.7682061,-1.8685603,-3.1661003,1.8716809,0.7963614,1.9751911,-0.81170464,3.8567305,3.3411858,1
-7.77432,6.9755626,-4.57501,-3.2010174,6.2375855,-0.51607955,0.8894941,2.4584212,1.4278048,1.6930387,0.095792525,1
4.079281,-1.9697175,4.524093,-2.6929746,1.1323781,-0.8940616,0.38990662,-0.70316124,1.7839447,-2.7122374,-0.18821913,0
-5.8201413,-0.46643567,-1.0284904,6.432112,-1.1066332,-0.22672655,1.1905118,-0.5659362,-1.8626549,0.99471915,2.1035974,1
10.186799,1.9978594,-0.76011807,0.27101108,-3.6045473,-3.6787336,1.433536,5.2164536,1.0911006,-1.8719662,4.18556,0
7.1316023,1.6468331,1.4113976,6.363911,3.6578903,7.567305,-7.6692615,-1.8941586,-1.0027999,-0.7626609,-10.505587,1
1.4127724,0.18481083,4.8240747,0.077217236,-9.60891,2.6620026,4.3359566,-3.7175646,1.7863224,-1.9547002,3.060458,0
-1.1934752,1.3632425,2.7683945,2.2864892,-6.104062,-4.006247,0.8538763,-1.3810023,1.9122978,-2.07946,3.2582402,0
-4.925917,-3.4439306,1.8663567,3.9259987,0.18569204,2.5522473,0.48394626,1.3663273,0.26671478,0.9678464,1.2823874,1
-5.821073,-0.9953149,-4.215058,1.5979826,-3.0124345,0.13908465,-1.9931021,0.8346933,-1.8180797,-1.0360867,-0.43485698,1
-7.267296,0.4276188,-6.205011,-1.5745136,-1.1630106,0.9522698,0.33360976,5.5226026,2.4476204,-2.886547,0.09890805,1
3.206319,-3.856645,2.8654792,-2.152151,-3.2469,0.574493,6.4632616,-3.4552362,-4.3221545,2.1667306,-6.3357773,0
4.5834527,-7.872973,4.377095,-1.357602,3.329974,1.6222508,2.4643753,0.34316957,0.7120897,1.337501,-0.72538084,1
-1.2770634,4.4868636,3.320557,6.5837193,2.4556994,-1.6699736,-0.0055248966,4.896555,0.9349444,-1.1712332,1.8938363,1
-2.4077344,-5.175862,1.3385216,1.6215677,1.2494342,3.206264,-1.303607,-3.5482001,-1.6014936,2.7403789,-2.524919,0
-0.56327385,3.2815464,2.0560727,3.772882,-8.177813,2.2435791,3.0929117,-5.247544,4.8219886,-0.94302267,-7.308441,0
-0.65957075,-8.717212,-1.1386833,-3.838418,1.710175,2.82139,-3.72276,1.2276101,1.2505602,-1.5419904,-0.6685836,1
-4.3355536,4.9012575,2.116999,3.6484008,-3.7390454,-6.466747,2.756031,-1.5294442,1.2849604,0.09583048,1.3197646,0
5.205397,-0.01114115,4.8715653,1.2341331,-0.5382074,2.211921,-4.8047,4.328056,-3.114557,-1.1116028,1.2969495,1
4.668532,0.86704487,-0.6579865,-2.583827,-6.6860394,0.96260285,6.834052,1.2168643,-4.2623596,0.3757714,-5.3192987,0
-1.3854423,-8.563476,3.4282947,-0.5534748,2.244924,1.6929363,0.17861594,-0.94872075,-0.109232485,1.9121404,2.665297,1
5.3461213,-5.083942,-1.6688707,-3.7889197,-0.12218626,-6.9108834,-0.07479148,0.6058578,3.4066935,-1.0700908,-0.5219424,0
-4.5947866,7.2120614,-0.8280261,-2.670879,10.626248,1.2214267,-1.6119426,2.7222571,5.90177,-0.6753133,2.427875,1
