MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
2.2478,31,5.123809524,1.1,1259,2.997619048,40.8,-124.13,0.80995196,3.433987204,1.63389821,0.09531018,7.138073034,1.097818323,3.708682081,4.821329404,0.811
2.8833,29,5.793911007,1.06088993,1130,2.646370023,40.79,-124.13,1.058935472,3.36729583,1.75680754,0.059108112,7.029972912,0.973188898,3.708436953,4.821329404,0.83
3.5833,32,5.829479769,1.037572254,855,2.471098266,40.79,-124.13,1.276284164,3.465735903,1.762927763,0.036883613,6.751101469,0.904662694,3.708436953,4.821329404,0.928
3.2216,34,6.252615845,1.049327354,1891,2.826606876,40.86,-124.06,1.169878131,3.526360525,1.832999911,0.048149344,7.544861069,1.039077009,3.710151589,4.82076532,0.981
3.5156,31,6.019950125,1.067331671,1005,2.506234414,40.85,-124.05,1.257210208,3.433987204,1.795078974,0.065161768,6.91274282,0.918781393,3.709906821,4.82068471,1.43
3.9792,22,5.85520362,0.984162896,1198,2.71040724,40.8,-124.02,1.381080794,3.091042453,1.767330774,-0.015963851,7.088408779,0.997098897,3.708682081,4.820442843,1.339
1.1157,18,2.56374502,0.964143426,805,1.603585657,40.86,-124.08,0.109482011,2.890371758,0.941469088,-0.036515213,6.690842277,0.472242158,3.710151589,4.820926519,1.5
1.1742,25,3.488126649,1.021108179,794,2.094986807,40.86,-124.09,0.160587065,3.218875825,1.249364815,0.020888488,6.677083461,0.739547256,3.710151589,4.821007109,0.75
1.1576,44,3.279620853,0.976303318,398,1.886255924,40.87,-124.09,0.146348896,3.784189634,1.187727822,-0.023981965,5.986452005,0.634593872,3.710396298,4.821007109,0.875
2.2138,47,5.3003003,0.978978979,796,2.39039039,40.87,-124.07,0.794710496,3.850147602,1.667763479,-0.021245109,6.679599186,0.871456696,3.710396298,4.820845922,0.992
1.1479,29,4.023529412,1.103529412,990,2.329411765,40.87,-124.08,0.137934186,3.36729583,1.392159481,0.0985136,6.897704943,0.845615774,3.710396298,4.820926519,1.011
2.2188,50,4.92513369,1,420,2.245989305,40.88,-124.09,0.796966509,3.912023005,1.594351419,0,6.040254711,0.809146094,3.710640946,4.821007109,1.058
0.7684,31,2.569230769,1.030769231,780,6,40.87,-124.07,-0.263444848,3.433987204,0.943606543,0.030305349,6.65929392,1.791759469,3.710396298,4.820845922,1.531
1.725,33,5.068027211,1.14739229,1165,2.641723356,40.88,-124.15,0.54522705,3.496507561,1.622951632,0.137491794,7.060476366,0.971431491,3.710640946,4.821490512,0.575
2.0657,35,5.105982906,0.988034188,1581,2.702564103,40.88,-124.1,0.725469152,3.555348061,1.630412971,-0.012037979,7.365812837,0.99420099,3.710640946,4.821087692,0.811
1.5326,31,4.244111349,1.059957173,1052,2.25267666,40.88,-124.09,0.42696564,3.433987204,1.445532457,0.058228505,6.958448393,0.812119136,3.710640946,4.821007109,0.741
2.4321,26,5.100760456,1.05513308,1353,2.572243346,40.88,-124.09,0.888755082,3.258096538,1.629389638,0.053666901,7.210079628,0.944778415,3.710640946,4.821007109,0.821
2.7321,18,5.202580645,1.029677419,1948,2.513548387,40.9,-124.1,1.005070544,2.890371758,1.64915478,0.029245568,7.574558484,0.921695455,3.711130063,4.821087692,0.926
3.3462,52,6.465116279,1.215116279,544,3.162790698,40.81,-124.23,1.207825374,3.951243719,1.866420998,0.194839775,6.298949247,1.15145477,3.708927149,4.822134686,0.508
2.5667,12,4.764840183,0.96803653,1603,3.659817352,40.88,-124.06,0.942621027,2.48490665,1.561263997,-0.032485455,7.379632153,1.297413242,3.710640946,4.82076532,1.395
3.0469,25,6.386666667,1.149333333,983,2.621333333,40.66,-123.74,1.11412468,3.218875825,1.854212484,0.139182064,6.89060912,0.963683094,3.705244808,4.81818259,1.36
1.6667,13,4.015923567,1.144904459,1381,2.199044586,40.91,-124.08,0.510845624,2.564949357,1.39026735,0.135321191,7.230563153,0.788022987,3.711374532,4.820926519,0.788
2.0644,24,5.763285024,1.3647343,1058,2.555555556,41.03,-123.76,0.724839627,3.17805383,1.751507629,0.310959757,6.964135612,0.938269639,3.714303506,4.818344206,0.798
1.0486,31,5.974522293,1.515923567,425,2.707006369,41.32,-123.85,0.047455941,3.433987204,1.787504144,0.416024868,6.052089169,0.995843364,3.721346644,4.819071156,0.367
1.8208,19,5.426997245,1.187327824,1166,3.212121212,41.09,-123.72,0.599275965,2.944438979,1.691385987,0.171705256,7.061334367,1.166931533,3.715764783,4.818020948,0.5
1.4911,19,5.495412844,1.174311927,1033,3.159021407,41.11,-123.63,0.399514103,2.944438979,1.703913716,0.160682382,6.940222469,1.150262298,3.716251401,4.817293234,0.592
1.8065,22,5.984848485,1.409090909,686,2.598484848,41.3,-123.66,0.591391272,3.091042453,1.789231023,0.342944751,6.530877628,0.954928525,3.7208625,4.817535864,0.627
2.1542,17,7.045045045,1.554054054,517,2.328828829,41.01,-123.52,0.767419425,2.833213344,1.952324539,0.440867035,6.248042875,0.845365493,3.713815939,4.816403086,0.838
2.0156,29,5.25,1.219387755,509,2.596938776,41.36,-124.08,0.700916918,3.36729583,1.658228077,0.198348893,6.232448017,0.954333357,3.72231423,4.820926519,0.628
2.4708,22,5.64532872,1.382352941,1384,2.394463668,41.13,-124.06,0.904541985,3.091042453,1.730828428,0.323787077,7.232733136,0.873159268,3.716737782,4.82076532,1.194
3.0208,32,5.151515152,1.085858586,421,2.126262626,41.06,-124.14,1.105521697,3.465735903,1.639290876,0.082370997,6.042632834,0.754365803,3.715034412,4.821409961,1.434
1.9741,26,4.413513514,1.027027027,890,2.405405405,41.04,-124.1,0.680112598,3.258096538,1.484671087,0.026668247,6.791221463,0.877718457,3.714547201,4.821087692,0.979
3.538,21,5.026578073,1.059800664,943,3.132890365,40.97,-124.01,1.263561596,3.044522438,1.614739449,0.058080838,6.849066283,1.141956018,3.712840092,4.820362208,1.027
2.9485,29,5.372180451,1.007518797,672,2.526315789,40.92,-124,1.081296566,3.36729583,1.681233869,0.007490672,6.510258341,0.926762032,3.711618941,4.820281566,0.988
2.4559,28,4.681528662,1.070063694,811,2.582802548,40.89,-124.01,0.898493293,3.33220451,1.543624694,0.067718174,6.698268054,0.948875068,3.710885534,4.820362208,0.756
2.6923,41,5.116071429,1.107142857,844,2.511904762,40.88,-123.98,0.990395847,3.713572067,1.632386845,0.101782694,6.738152495,0.921041335,3.710640946,4.820120262,0.842
3.2891,28,5.781818182,1.177272727,519,2.359090909,40.93,-123.88,1.190613971,3.33220451,1.754718198,0.163200515,6.251903883,0.858276337,3.711863291,4.819313355,1.063
2.1726,23,4.287179487,0.987179487,1060,2.717948718,41.02,-124.16,0.775924607,3.135494216,1.455629055,-0.012903405,6.966024187,0.999877448,3.714059753,4.821571056,0.755
2.6847,18,5.704152249,1.14532872,1554,2.688581315,40.99,-124.08,0.98756899,2.890371758,1.741194374,0.135691687,7.348587531,0.989013662,3.713328135,4.820926519,1.113
3.1406,20,5.484693878,1.091836735,529,2.698979592,40.95,-124.16,1.144413864,2.995732274,1.701961281,0.087861356,6.270988432,0.992873773,3.71235181,4.821571056,0.96
2.96,19,5.070175439,1.067251462,866,2.532163743,40.95,-124.11,1.085189268,2.944438979,1.62337542,0.065086617,6.763884909,0.929074171,3.71235181,4.821168269,0.817
2.5893,18,4.766949153,1.025423729,1248,2.644067797,40.95,-124.09,0.951387569,2.890371758,1.56170651,0.025105921,7.129297549,0.972318563,3.71235181,4.821007109,0.996
3.5076,25,5.188720174,1.028199566,1298,2.815618221,40.93,-124.11,1.254932043,3.218875825,1.646487072,0.027809279,7.168579897,1.035181854,3.711863291,4.821168269,0.736
2.7639,17,4.652661064,0.921568627,948,2.655462185,40.93,-124.11,1.016642726,2.833213344,1.537439328,-0.081678031,6.854354502,0.97661872,3.711863291,4.821168269,0.902
2.3147,18,4.626865672,1.029850746,941,2.808955224,40.94,-124.08,0.83928009,2.890371758,1.531879678,0.029413885,6.84694314,1.032812608,3.71210758,4.820926519,0.701
2.8182,12,5.404761905,1.062770563,1153,2.495670996,40.92,-124.09,1.036098383,2.48490665,1.687280399,0.060879237,7.05012252,0.914557629,3.711618941,4.821007109,1.269
5.0329,14,8.022099448,1.198895028,516,2.850828729,40.94,-124.05,1.615996359,2.63905733,2.082200164,0.181400322,6.246106765,1.047609734,3.71210758,4.82068471,1.656
1.8993,17,4.699367089,1.091772152,823,2.60443038,40.95,-124.1,0.641485397,2.833213344,1.547427838,0.087802203,6.712956201,0.957213987,3.71235181,4.821087692,0.784
2.9911,23,5.434108527,1.062015504,1019,2.633074935,40.81,-124.07,1.095641213,3.135494216,1.692695483,0.060168521,6.926577033,0.96815234,3.708927149,4.820845922,1.197
3.8095,28,5.87458194,1.060200669,1658,2.772575251,40.72,-124.02,1.337497947,3.33220451,1.770634898,0.0584582,7.413367336,1.019776582,3.706719372,4.820442843,1.199
3.9659,33,5.32231405,1.066115702,334,2.760330579,40.73,-124.1,1.377732815,3.496507561,1.671908181,0.064021859,5.811140993,1.015350447,3.706964922,4.821087692,1.118
4.0357,17,6.47284345,1.079872204,873,2.78913738,40.74,-124.17,1.395179769,2.833213344,1.867615494,0.076842705,6.771935556,1.025732365,3.707210411,4.821651594,1.289
2.8446,18,5.131212724,0.992047714,1375,2.73359841,40.72,-124.14,1.04542246,2.890371758,1.63534203,-0.007984074,7.22620901,1.00561884,3.706719372,4.821409961,1.005
4.2054,23,5.321100917,1.073394495,320,2.935779817,40.67,-124.14,1.436369414,3.135494216,1.671680221,0.070826053,5.768320996,1.076973114,3.70549072,4.821409961,1.306
3.5363,21,5.858024691,1.086419753,2907,2.990740741,40.73,-124.19,1.263080983,3.044522438,1.767812463,0.08288766,7.974876901,1.095521096,3.706964922,4.821812651,0.901
1.6528,32,4.544776119,1.235074627,620,2.313432836,40.75,-124.21,0.502470819,3.465735903,1.513978468,0.211131395,6.429719478,0.838732498,3.70745584,4.821973682,0.581
2.5179,36,5.051612903,1.135483871,1194,2.567741935,40.69,-124.27,0.923425221,3.583518938,1.619707579,0.127058878,7.085064294,0.943026888,3.705982362,4.822456618,0.79
3.0536,35,5.318435754,0.994413408,480,2.681564246,40.62,-124.18,1.116321222,3.555348061,1.671179229,-0.005602256,6.173786104,0.986400298,3.704260556,4.821732126,1.07
2.8958,32,5.758122744,1.115523466,706,2.548736462,40.62,-124.17,1.063261411,3.465735903,1.750611509,0.109323771,6.559615237,0.935597731,3.704260556,4.821651594,0.864
2.5804,43,5.4781491,1.025706941,910,2.33933162,40.62,-124.13,0.947944426,3.761200116,1.700767288,0.025382073,6.8134446,0.849865256,3.704260556,4.821329404,0.921
2.4519,39,4.52739726,0.969178082,642,2.198630137,40.6,-124.16,0.896863234,3.663561646,1.510147218,-0.031306905,6.464588304,0.787834501,3.703768067,4.821571056,0.851
2.0938,39,5.594339623,1.122641509,539,2.54245283,40.59,-124.15,0.738980597,3.663561646,1.721755305,0.115684399,6.289715571,0.933129296,3.703521731,4.821490512,0.796
4.025,27,5.242009132,0.940639269,521,2.378995434,40.6,-124.14,1.392524911,3.295836866,1.656704847,-0.061195561,6.255750042,0.866678312,3.703768067,4.821409961,1.281
1.5625,22,4.358638743,1.060209424,826,2.162303665,40.59,-124.14,0.446287103,3.091042453,1.472159794,0.058466458,6.716594774,0.771174165,3.703521731,4.821409961,0.668
2.178,17,5.11130137,1.044520548,1544,2.643835616,40.59,-124.14,0.778407025,2.833213344,1.631454043,0.043557974,7.342131731,0.972230748,3.703521731,4.821409961,0.768
3.4408,32,5.320113314,0.963172805,937,2.654390935,40.59,-124.05,1.235704002,3.465735903,1.671494603,-0.037522439,6.842683282,0.976215225,3.703521731,4.82068471,0.952
2.7644,24,6.204166667,1.152083333,1370,2.854166667,40.55,-124.09,1.016823613,3.17805383,1.825221109,0.141571898,7.222566019,1.048779915,3.702535781,4.821007109,0.973
2.3167,31,5.980645161,1.177419355,883,2.848387097,40.57,-123.96,0.840143759,3.433987204,1.788528449,0.163325056,6.783325201,1.046752903,3.703028877,4.819958933,0.926
1.7153,25,8.027888446,2.087649402,746,2.972111554,40.48,-123.73,0.539587992,3.218875825,2.082921535,0.736038745,6.6147256,1.089272661,3.700808025,4.818101772,0.771
2.6987,25,5.349295775,1.005633803,891,2.509859155,40.58,-124.14,0.992770176,3.218875825,1.676964921,0.005617992,6.792344427,0.920226638,3.703275334,4.821409961,0.925
2.1354,29,5.096085409,1.067615658,1314,2.338078292,40.57,-124.14,0.758653983,3.36729583,1.628472678,0.065427805,7.180831199,0.849329349,3.703028877,4.821409961,0.751
2.4896,33,5.711864407,0.991525424,573,2.427966102,40.57,-124.11,0.912122055,3.496507561,1.742545486,-0.00851069,6.350885717,0.887053912,3.703028877,4.821168269,0.741
3.25,38,5.978021978,0.978021978,240,2.637362637,40.55,-124.13,1.178654996,3.63758616,1.78808974,-0.022223137,5.480638923,0.969779417,3.702535781,4.821329404,0.948
2.2357,30,5.152406417,1.050802139,996,2.663101604,40.5,-124.1,0.804554378,3.401197382,1.639463871,0.049553814,6.903747258,0.97949146,3.701301974,4.821087692,0.723
1.7574,42,4.722222222,1.097222222,1300,2.579365079,40.5,-124.1,0.563835444,3.737669618,1.552279499,0.092781733,7.170119543,0.947543275,3.701301974,4.821087692,0.575
2.3947,38,5.536159601,1.06234414,1041,2.596009975,40.44,-124.09,0.873257962,3.63758616,1.711301048,0.060477919,6.947937069,0.953975641,3.699819394,4.821007109,0.705
3.5345,52,4.513207547,0.890566038,965,3.641509434,40.47,-124.1,1.262571847,3.951243719,1.507008109,-0.115898021,6.872128101,1.292398275,3.700560959,4.821087692,0.55
2.6094,34,6.367088608,1.348101266,443,2.803797468,40.45,-124.03,0.95912031,3.526360525,1.851142318,0.298697133,6.09356977,1.030974737,3.700066644,4.820523472,0.713
2.3571,52,6.008130081,1.067750678,907,2.45799458,40.58,-124.26,0.85743205,3.951243719,1.793113566,0.065554265,6.81014245,0.899345806,3.703275334,4.822376145,1.114
3.0806,52,6.193103448,1.04137931,1152,2.648275862,40.54,-124.23,1.125124383,3.951243719,1.823436326,0.040546094,7.049254841,0.97390881,3.702289141,4.822134686,1.067
3.0147,52,6.740740741,1.111111111,806,2.985185185,40.54,-124.35,1.103500323,3.951243719,1.908169821,0.105360516,6.692083743,1.093661784,3.702289141,4.82310017,0.946
1.9417,32,7.647058824,2.240641711,434,2.320855615,40.28,-124.25,0.663563878,3.465735903,2.034321106,0.806762303,6.073044534,0.841935917,3.695855068,4.822295665,0.761
2.625,17,8.09202454,1.63803681,393,2.411042945,40.06,-124.08,0.965080896,2.833213344,2.090878952,0.493498458,5.973809612,0.880059411,3.69037833,4.820926519,1.356
1.319,16,6.404907975,1.641104294,816,2.503067485,40.22,-124,0.276873874,2.772588722,1.857064568,0.495369366,6.704414355,0.917516974,3.694364384,4.820281566,0.707
2.0962,28,6.413242009,1.381278539,1093,2.49543379,40.28,-123.84,0.740126182,3.33220451,1.858364917,0.323009548,6.996681488,0.914462578,3.695855068,4.81899041,0.74
1.725,31,5.158774373,1.259052925,917,2.554317549,40.24,-123.68,0.54522705,3.433987204,1.640699027,0.230359791,6.821107472,0.937785084,3.694861526,4.817697585,0.543
1.2227,19,5.039735099,1.399558499,1184,2.613686534,40.16,-123.82,0.201061528,2.944438979,1.617353521,0.336156829,7.076653815,0.96076169,3.692871475,4.818828898,0.768
2.087,33,6.141975309,1.216049383,1221,2.512345679,40.12,-123.82,0.735727628,3.496507561,1.815146402,0.195607394,7.107425474,0.92121685,3.691874963,4.818828898,0.824
1.9625,35,5.104477612,1.186567164,900,2.23880597,40.11,-123.75,0.674219171,3.555348061,1.630118118,0.171064402,6.802394763,0.805942675,3.69162568,4.818263401,1.015
2.1864,17,5.818443804,1.429394813,899,2.590778098,40.05,-123.78,0.782256356,2.833213344,1.761032838,0.357251147,6.801283034,0.951958255,3.690128674,4.818505796,1.019
1.8793,38,5.744588745,1.134199134,784,3.393939394,33.12,-115.52,0.630899367,3.63758616,1.748258324,0.125926793,6.66440902,1.22199131,3.50013733,4.749443675,0.608
2.163,18,4.383399209,1.118577075,1006,3.976284585,33.13,-115.52,0.771496147,2.890371758,1.477824499,0.112057409,6.913737351,1.380347862,3.500439216,4.749443675,0.534
2.101,21,4.413793103,0.939655172,890,3.836206897,33.12,-115.51,0.742413422,3.044522438,1.484734434,-0.062242309,6.791221463,1.344484091,3.50013733,4.749357106,0.467
1,33,4.140939597,1.251677852,777,2.60738255,33.19,-115.46,0,3.496507561,1.420922718,0.224484933,6.65544035,0.958346864,3.502248626,4.74892415,0.4
1.6552,32,4.865853659,1.275609756,1069,2.607317073,33.24,-115.51,0.503921847,3.465735903,1.58224217,0.243424304,6.974478911,0.958321751,3.50375397,4.749357106,0.433
2.4511,37,4.992957746,1.316901408,390,2.746478873,33.2,-115.6,0.896536903,3.610917913,1.608028469,0.275281559,5.966146739,1.010319682,3.502549876,4.750135956,0.725
2.9,27,7.409836066,1.68852459,258,4.229508197,33.09,-115.73,1.064710737,3.295836866,2.002808316,0.523855124,5.552959585,1.442085721,3.499231122,4.751259892,0.875
2.0463,17,4.649769585,1.064516129,745,3.433179724,33.04,-115.62,0.716033284,2.833213344,1.536817667,0.062520357,6.613384218,1.233486865,3.497718949,4.750308952,0.612
2.2969,20,4.873913043,1.060869565,766,3.330434783,33.04,-115.62,0.831560388,2.995732274,1.583897114,0.059088916,6.64118217,1.203102861,3.497718949,4.750308952,0.62
3.3472,31,5.607142857,1.089285714,152,2.714285714,33.04,-115.6,1.208124175,3.433987204,1.724041295,0.085522173,5.023880521,0.99852883,3.497718949,4.750135956,0.917
3.4038,29,5.881443299,1.134020619,684,3.525773196,32.99,-115.41,1.224892455,3.36729583,1.771802191,0.125769387,6.527957918,1.260099759,3.496204485,4.748491005,1.078
3.1979,17,5.461038961,0.948051948,473,3.071428571,32.96,-115.59,1.162494344,2.833213344,1.697639058,-0.053345981,6.159095388,1.122142786,3.495294705,4.750049447,1.135
1.4583,32,4.68115942,1.107246377,1307,3.788405797,32.98,-115.52,0.377271374,3.465735903,1.543545819,0.101876192,7.175489714,1.331945297,3.495901317,4.749443675,0.586
2.2054,21,4.120253165,1.034810127,1244,3.936708861,32.98,-115.52,0.790908898,3.044522438,1.415914609,0.034217957,7.126087273,1.37034506,3.495901317,4.749443675,0.664
1.7159,25,4.562831858,1.122123894,2082,3.684955752,32.99,-115.53,0.539937724,3.218875825,1.517943452,0.115223223,7.641084249,1.304258518,3.496204485,4.749530236,0.622
1.9088,20,4.422712934,0.905362776,1104,3.482649842,32.99,-115.51,0.646474772,2.995732274,1.486753294,-0.099419558,7.006695227,1.247793453,3.496204485,4.749357106,0.637
1.5372,23,3.760309278,0.961340206,1148,2.958762887,32.99,-115.54,0.42996258,3.135494216,1.324501209,-0.03942692,7.045776577,1.084771237,3.496204485,4.74961679,0.694
1.9464,27,3.971128609,1.036745407,1121,2.942257218,32.98,-115.54,0.665981512,3.295836866,1.379050339,0.03608639,7.021976423,1.079177048,3.495901317,4.74961679,0.606
4.3523,17,6.681102362,1.05511811,911,3.586614173,32.99,-115.54,1.470704441,2.833213344,1.899282998,0.053652713,6.814542897,1.27720863,3.496204485,4.74961679,0.96
3.2593,24,5.422832981,1.1205074,1447,3.059196617,32.98,-115.55,1.181512448,3.17805383,1.690618369,0.113781618,7.277247727,1.118152338,3.495901317,4.749703337,0.808
3.0091,41,5.648837209,1.055813953,1188,2.762790698,32.97,-115.54,1.101641031,3.713572067,1.73144972,0.054311989,7.0800265,1.016241291,3.495598057,4.74961679,0.708
2.4063,35,4.977987421,1.06918239,933,2.933962264,32.97,-115.53,0.878090298,3.555348061,1.605025677,0.066894235,6.838405201,1.076353818,3.495598057,4.749530236,0.707
5.4349,33,6.294444444,1.013888889,952,2.644444444,32.98,-115.55,1.692841121,3.496507561,1.83966741,0.013793322,6.858565035,0.972461003,3.495901317,4.749703337,1.43
3.8177,21,5.140142518,1.140142518,1164,2.764845606,32.96,-115.56,1.339648147,3.044522438,1.637080806,0.13115327,7.059617628,1.016984795,3.495294705,4.749789876,1.072
1.5217,34,4.374509804,1.068627451,1568,3.074509804,32.97,-115.53,0.419828131,3.526360525,1.475794469,0.066375069,7.357556201,1.123145475,3.495598057,4.749530236,0.603
1.975,24,4.032418953,0.912718204,1416,3.53117207,32.97,-115.52,0.680568398,3.17805383,1.394366432,-0.091328094,7.255591274,1.261629847,3.495598057,4.749443675,0.664
